dataset,n_clusters,init,max_iter,algorithm,n_init,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,silhouette_score,adjusted_mutual_info_score,normalized_mutual_info_score
unbalance.csv,3,random,285,auto,6,None,Synthetic,0.021734531968832016,0.5233202741250134,2.100357651705583e-05,0.6965668306181617,0.005588572931499957,0.16740927739031702
unbalance.csv,5,k-means++,301,elkan,26,None,Synthetic,0.1659964919090271,0.7131186573082249,9.29516772388587e-05,0.8630002730716066,0.015251744138336236,0.2554713641168004
unbalance.csv,24,random,204,full,22,None,Synthetic,0.11743742041289806,0.9501778498467219,0.00010953989637540566,0.5338855959087965,0.004117520225333561,0.5000531496290144
unbalance.csv,10,k-means++,302,elkan,11,None,Synthetic,0.09866314567625523,0.8559262371725828,8.790635579047454e-05,0.5597403426477182,0.008192808754292433,0.35779168805634154
unbalance.csv,18,k-means++,468,full,8,None,Synthetic,0.09225590340793133,0.8944227159207926,9.581322008071007e-05,0.521130545626143,0.006894812316088542,0.4128141820267996
unbalance.csv,8,k-means++,440,elkan,18,None,Synthetic,0.14422431960701942,0.761745830719519,9.654608645852887e-05,0.7563028481150686,0.013590639275040239,0.2969745007174963
unbalance.csv,12,random,379,full,28,None,Synthetic,0.11705879122018814,0.8860260631813178,8.489291705501468e-05,0.5430950732931621,0.00647996440141962,0.3950228943851998
unbalance.csv,7,k-means++,355,elkan,9,None,Synthetic,0.057724444195628166,0.7613059523950431,9.06570099111256e-05,0.7621818418868882,0.0128192081985902,0.2930107998147525
unbalance.csv,13,k-means++,389,elkan,23,None,Synthetic,0.2467728555202484,0.8569949459680187,9.185562583543727e-05,0.5531741441514361,0.00851145464153246,0.36418578413660707
unbalance.csv,5,random,497,auto,25,None,Synthetic,0.11044972017407417,0.7131186573082249,9.29516772388587e-05,0.8630002730716066,0.015251744138336236,0.2554713641168004
unbalance.csv,20,k-means++,282,auto,17,None,Synthetic,0.24193714745342731,0.9032611881117805,0.0001007035181447435,0.5332259215003894,0.006681222447666161,0.42596575543117327
unbalance.csv,14,random,355,elkan,3,None,Synthetic,0.017600426450371742,0.8977652893344539,8.324645831992606e-05,0.540997725902723,0.005847596274956179,0.41594357610758265
unbalance.csv,5,random,319,auto,3,None,Synthetic,0.012510286644101143,0.7573741285641578,8.818053265687256e-05,0.7663917351814119,0.012531898681407267,0.27922440847283475
unbalance.csv,28,k-means++,249,elkan,3,None,Synthetic,0.05179226212203503,0.9309738539656989,0.00010855717894990508,0.5333047804049473,0.0054920792363814044,0.4720672070286924
unbalance.csv,7,random,225,full,13,None,Synthetic,0.048323195427656174,0.8520548250026632,8.590878197503451e-05,0.5727474667928882,0.008067872575419873,0.34217243764622274
unbalance.csv,19,random,388,auto,4,None,Synthetic,0.027677830308675766,0.9275950619621953,9.03153764027559e-05,0.5307025345726679,0.004763523283061817,0.45978660885254063
unbalance.csv,2,random,130,full,22,None,Synthetic,0.08831012062728405,0.14207473339093588,1.1852779440226706e-05,0.9034767905739529,0.004965791767828114,0.0602464569428713
unbalance.csv,7,random,445,auto,18,None,Synthetic,0.07434491626918316,0.7734514895782784,8.969425435344152e-05,0.7473367405474863,0.012159098831050716,0.3058245270684124
unbalance.csv,7,k-means++,300,auto,25,None,Synthetic,0.15517512895166874,0.7144278291334761,9.344166019363576e-05,0.8593232870875096,0.015361579551240945,0.26399107224971313
unbalance.csv,4,random,384,auto,8,None,Synthetic,0.02740781009197235,0.7101767135772368,9.113276091651892e-05,0.8706860790355487,0.014997149018455872,0.2460997759521864
unbalance.csv,28,k-means++,344,auto,10,None,Synthetic,0.18413691222667694,0.9293782475410418,8.807113733905452e-05,0.5276379972271565,0.00458287118194561,0.46967586514140053
unbalance.csv,29,k-means++,473,elkan,27,None,Synthetic,0.502626771107316,0.9333710511676353,9.425448763895954e-05,0.5259924976806089,0.004609261845896887,0.47488434567806664
unbalance.csv,4,k-means++,360,elkan,6,None,Synthetic,0.02691907249391079,0.7101767135772368,9.113276091651892e-05,0.8706860790355487,0.01499714901845593,0.24609977595218646
unbalance.csv,5,random,414,elkan,18,None,Synthetic,0.06898535043001175,0.7131186573082249,9.29516772388587e-05,0.8630002730716066,0.015251744138336236,0.2554713641168004
unbalance.csv,2,random,183,auto,13,None,Synthetic,0.04437255673110485,0.14207473339093588,1.1852779440226706e-05,0.9034767905739529,0.004965791767828114,0.0602464569428713
unbalance.csv,20,random,372,elkan,16,None,Synthetic,0.13269658014178276,0.9332579923538532,8.543860133138752e-05,0.5251307936802774,0.004187301683822646,0.467616635412595
unbalance.csv,11,k-means++,194,full,19,None,Synthetic,0.170674042776227,0.8568913560666138,9.040374933622443e-05,0.5547721167702231,0.008358657549992692,0.361328969505381
unbalance.csv,2,random,219,full,29,None,Synthetic,0.11010561510920525,0.14207473339093588,1.1852779440226706e-05,0.9034767905739529,0.004965791767828114,0.0602464569428713
unbalance.csv,26,k-means++,385,full,21,None,Synthetic,0.30811746418476105,0.9279903417093754,0.00010311575492188376,0.5287549358182216,0.005356218816780995,0.46526329639254066
unbalance.csv,22,random,272,auto,4,None,Synthetic,0.040268102660775185,0.9379559932297277,8.318047773268365e-05,0.525962528922452,0.0037840591127330727,0.47679052724207904
unbalance.csv,28,k-means++,132,auto,17,None,Synthetic,0.3053606729954481,0.9303572857362671,8.780301975737434e-05,0.5278690926381571,0.004463891739324455,0.47023853132286125
unbalance.csv,25,k-means++,304,elkan,24,None,Synthetic,0.41007183864712715,0.9228495271461882,0.00010399542467764788,0.5333517763195622,0.005693487238157632,0.4562356766009664
unbalance.csv,2,k-means++,310,elkan,25,None,Synthetic,0.05331294238567352,0.14207473339093588,1.1852779440226706e-05,0.9034767905739529,0.004965791767828114,0.0602464569428713
unbalance.csv,3,k-means++,212,elkan,10,None,Synthetic,0.04274906776845455,0.5233202741250134,2.100357651705583e-05,0.6965668306181617,0.005588572931499957,0.16740927739031702
unbalance.csv,21,k-means++,406,full,3,None,Synthetic,0.04034828953444958,0.9095322594008546,0.00010005904170156391,0.5213351930473906,0.006381388013339828,0.43524077230759195
unbalance.csv,11,k-means++,428,auto,10,None,Synthetic,0.09581544063985348,0.8568664528270622,8.971164842518188e-05,0.5544176476812405,0.0082950076906916,0.3612764973155447
unbalance.csv,17,k-means++,184,elkan,14,None,Synthetic,0.1982549335807562,0.8967425047640465,9.990313347921722e-05,0.5284960894477456,0.006993446851803986,0.41344105801038755
unbalance.csv,24,random,331,elkan,21,None,Synthetic,0.17744851484894753,0.9473793127936843,9.553014827648591e-05,0.5291627239696477,0.003803862272276439,0.4940537557173835
unbalance.csv,21,k-means++,305,auto,3,None,Synthetic,0.04773774743080139,0.9105195828944098,0.00010634618839181257,0.5302872464943925,0.006674502389013712,0.43635138801247314
unbalance.csv,27,random,361,elkan,6,None,Synthetic,0.07008349522948265,0.951042314202185,9.559490354610513e-05,0.5194057722299195,0.0035534638004936655,0.5068073287454993
unbalance.csv,8,k-means++,130,full,20,None,Synthetic,0.13978511840105057,0.7617360303952088,9.097631374563612e-05,0.7553423583915785,0.012878325480115894,0.29647088334278704
unbalance.csv,21,k-means++,240,elkan,14,None,Synthetic,0.2077114786952734,0.9116048149419438,0.00010014338693104941,0.5325136694879171,0.0062104462388372205,0.437288707509478
unbalance.csv,15,k-means++,423,full,11,None,Synthetic,0.12659748271107674,0.8828136399682791,9.231882899308115e-05,0.5335579072395634,0.007301910938258073,0.3957309428651204
unbalance.csv,26,k-means++,261,elkan,23,None,Synthetic,0.4605526104569435,0.927387266680081,9.241749280337292e-05,0.5286472149456596,0.004825002709155904,0.46391105293197343
unbalance.csv,18,random,222,auto,10,None,Synthetic,0.07185246609151363,0.9362348290269509,9.196866964729947e-05,0.5230090050303717,0.00425488266327889,0.46669073822098583
unbalance.csv,8,random,288,full,20,None,Synthetic,0.09674489684402943,0.8551046669901878,9.018557516427335e-05,0.565309081169439,0.008359826495516958,0.35059014231732893
unbalance.csv,9,random,387,elkan,6,None,Synthetic,0.03838456980884075,0.8683608602506895,8.997370319971814e-05,0.5560418660269438,0.007708820048471897,0.3669973083012046
unbalance.csv,10,random,150,auto,6,None,Synthetic,0.038301507011055946,0.878350278741108,9.27710335300676e-05,0.5472694953638776,0.007427126329047398,0.3804977343873896
unbalance.csv,23,random,299,auto,16,None,Synthetic,0.14629083685576916,0.9325726324760022,8.369358791560903e-05,0.5197351377384107,0.00416838537218159,0.4797299215915563
unbalance.csv,15,random,232,elkan,2,None,Synthetic,0.014860721305012703,0.9023843194811036,9.70847866034416e-05,0.5416529696611584,0.006492803396857814,0.42482684541654453
unbalance.csv,17,random,331,elkan,5,None,Synthetic,0.03629964776337147,0.9309302022796406,9.335830420419093e-05,0.5329220919449654,0.004628438192392316,0.45618686026453753
unbalance.csv,21,random,242,elkan,2,None,Synthetic,0.018776822835206985,0.9255476463834673,6.130146284344865e-05,0.5299412598939287,0.003327527490282714,0.469178367179524
unbalance.csv,22,k-means++,307,auto,5,None,Synthetic,0.07049306482076645,0.9103618308142081,0.00010706330635705687,0.5302246701157621,0.006736934107000053,0.4370129997885536
unbalance.csv,9,k-means++,142,auto,28,None,Synthetic,0.22529030591249466,0.8090900138482844,9.377713191733514e-05,0.6578282032540529,0.010931871326207812,0.32811472519292634
unbalance.csv,26,random,351,auto,3,None,Synthetic,0.02358124777674675,0.8819449146022466,9.501418294564002e-05,0.6148605340174536,0.007793463276136024,0.46395811231996537
unbalance.csv,21,k-means++,434,full,11,None,Synthetic,0.14136374182999134,0.910548794489093,9.900134564252183e-05,0.5237203908530832,0.006168992470131872,0.43674124563205635
unbalance.csv,17,random,484,auto,15,None,Synthetic,0.10614758171141148,0.928415921976162,8.837267929436438e-05,0.5320914057939183,0.004529796688224795,0.4537861296802997
unbalance.csv,17,random,161,full,22,None,Synthetic,0.12250057607889175,0.9270361594091399,0.00010712640448489965,0.5446476310998248,0.00560099615748274,0.45269774625491016
unbalance.csv,23,k-means++,163,full,12,None,Synthetic,0.1657757367938757,0.9185771538816623,0.00011029006437661962,0.5346440225996149,0.006419866879671124,0.44885924886137474
unbalance.csv,5,random,294,auto,27,None,Synthetic,0.10768452472984791,0.7131186573082249,9.29516772388587e-05,0.8630002730716066,0.015251744138336236,0.2554713641168004
unbalance.csv,20,k-means++,455,full,23,None,Synthetic,0.2747557405382395,0.9105087409897381,9.257170855887522e-05,0.5330503545375181,0.005834036061578503,0.43478816493710454
unbalance.csv,6,random,467,auto,28,None,Synthetic,0.11706030182540417,0.8047739415531383,9.076714131979909e-05,0.6655317446323855,0.010784159322295383,0.31167319920677644
unbalance.csv,28,random,427,elkan,20,None,Synthetic,0.2246510051190853,0.9485290754790678,0.00010142958035265763,0.5206937693041811,0.0040187790987799826,0.5064394730964902
unbalance.csv,2,random,487,auto,9,None,Synthetic,0.03362389653921127,0.14207473339093588,1.1852779440226706e-05,0.9034767905739529,0.004965791767828114,0.0602464569428713
unbalance.csv,9,random,170,auto,6,None,Synthetic,0.027205603197216988,0.87541737782144,9.15962310653871e-05,0.5485346712029683,0.007453887113571968,0.37247762557990843
unbalance.csv,4,k-means++,492,elkan,8,None,Synthetic,0.033558694645762444,0.7101767135772368,9.113276091651892e-05,0.8706860790355487,0.014997149018455872,0.2460997759521864
unbalance.csv,11,random,279,auto,24,None,Synthetic,0.13112286292016506,0.8813574632783742,9.012728865775017e-05,0.5487086347611844,0.007108728362668587,0.3862476791122395
unbalance.csv,3,random,135,full,12,None,Synthetic,0.044645728543400764,0.5233202741250134,2.100357651705583e-05,0.6965668306181617,0.005588572931499957,0.16740927739031702
unbalance.csv,25,random,122,elkan,11,None,Synthetic,0.10732074081897736,0.9446289725046457,9.504966325666654e-05,0.5226933157128442,0.003979337184420515,0.4927315446366846
unbalance.csv,22,random,248,auto,2,None,Synthetic,0.018771125003695488,0.9443725070129132,9.25121243981781e-05,0.523750809137821,0.0038117731348572825,0.4859485965832343
unbalance.csv,9,random,419,elkan,15,None,Synthetic,0.07068983651697636,0.7849599109922236,8.810434535132577e-05,0.7438047482325788,0.011502500992874167,0.32704915368273146
unbalance.csv,3,random,365,full,21,None,Synthetic,0.08978550508618355,0.5233202741250134,2.100357651705583e-05,0.6965668306181617,0.005588572931499928,0.16740927739031702
unbalance.csv,22,random,434,full,14,None,Synthetic,0.07709810882806778,0.9337740480784026,0.00010107034627556259,0.5330695482479363,0.0049682814407866855,0.4758380046212911
unbalance.csv,22,k-means++,343,auto,27,None,Synthetic,0.4243637081235647,0.9117344443523856,0.00010470695859618337,0.5336343941087518,0.006455506704192512,0.4387677732289115
unbalance.csv,6,random,269,auto,15,None,Synthetic,0.06309281662106514,0.7604268585699575,9.040304372007393e-05,0.7590193443756756,0.012782017832481904,0.2882869533921956
unbalance.csv,9,random,405,auto,6,None,Synthetic,0.029762806370854378,0.8375854273438517,9.388647709215342e-05,0.6471847554306167,0.00957493314249066,0.3569077603688362
unbalance.csv,22,random,261,auto,21,None,Synthetic,0.16861687786877155,0.931626972196906,9.795751100054992e-05,0.5229730842509208,0.004830682549584978,0.4738657936920224
unbalance.csv,16,k-means++,173,full,19,None,Synthetic,0.2162511646747589,0.8835214885130257,9.584205142704849e-05,0.5349684631853379,0.0075125434349136615,0.398050130339436
unbalance.csv,13,k-means++,153,elkan,15,None,Synthetic,0.18255417607724667,0.8697083811710677,9.615543409633452e-05,0.5453779239395833,0.008175874726405557,0.37896269750966
unbalance.csv,29,random,177,full,17,None,Synthetic,0.09052459709346294,0.9588162912637447,9.314113255445645e-05,0.5017761043066391,0.00305628811495051,0.523550815942855
unbalance.csv,19,random,319,elkan,5,None,Synthetic,0.04302504286170006,0.9312844342916662,9.428412553521888e-05,0.5235347525490237,0.00469532649288743,0.46386440357920666
unbalance.csv,19,random,140,auto,6,None,Synthetic,0.04422830417752266,0.9155437878016737,8.753976813025358e-05,0.5347301477675335,0.005293995575873586,0.4495233656596674
unbalance.csv,20,random,366,auto,26,None,Synthetic,0.21770372614264488,0.9362327932107898,0.00010532346036547006,0.51491284036833,0.004956100194696347,0.47191859830344723
unbalance.csv,25,k-means++,417,auto,28,None,Synthetic,0.46481104008853436,0.9176897274136849,0.00010817127647480889,0.5352495684664453,0.006321886413205903,0.4486204633402019
unbalance.csv,7,random,215,auto,23,None,Synthetic,0.09758894518017769,0.7613085563459467,9.065893970692928e-05,0.7622026294515781,0.012819355505042805,0.29301221886151274
unbalance.csv,21,random,139,elkan,13,None,Synthetic,0.11408509686589241,0.9337480085693657,9.242376577218452e-05,0.5211961736362322,0.004444618682631706,0.47352283562771114
unbalance.csv,3,k-means++,322,auto,29,None,Synthetic,0.11335249431431293,0.5233202741250134,2.100357651705583e-05,0.6965668306181617,0.005588572931499928,0.16740927739031702
unbalance.csv,18,random,313,auto,16,None,Synthetic,0.1366535872220993,0.9235438824907974,0.00010077057216415392,0.5335777785917495,0.005476967960850655,0.4517862184495145
unbalance.csv,18,k-means++,374,elkan,16,None,Synthetic,0.21703088469803333,0.8964371323398866,9.386991577595024e-05,0.5278804836202232,0.006588987770007482,0.4141730040879867
unbalance.csv,4,k-means++,381,full,2,None,Synthetic,0.014817433431744576,0.7101767135772368,9.113276091651892e-05,0.8706860790355487,0.014997149018455872,0.2460997759521864
unbalance.csv,2,k-means++,202,full,5,None,Synthetic,0.017159027978777885,0.14207473339093588,1.1852779440226706e-05,0.9034767905739529,0.004965791767828114,0.0602464569428713
unbalance.csv,5,k-means++,436,full,4,None,Synthetic,0.028034914284944534,0.7131186573082249,9.29516772388587e-05,0.8630002730716066,0.015251744138336236,0.2554713641168004
unbalance.csv,4,k-means++,355,auto,24,None,Synthetic,0.1037894245237112,0.7101767135772368,9.113276091651892e-05,0.8706860790355487,0.014997149018455872,0.2460997759521864
unbalance.csv,14,k-means++,483,full,2,None,Synthetic,0.024708803743124008,0.8692721483778569,9.120205349268551e-05,0.5441857970119038,0.007861720135254923,0.3801690533313999
unbalance.csv,2,k-means++,360,full,13,None,Synthetic,0.041949864476919174,0.14207473339093588,1.1852779440226706e-05,0.9034767905739529,0.004965791767828114,0.0602464569428713
unbalance.csv,3,random,154,auto,19,None,Synthetic,0.06790363229811192,0.5233202741250134,2.100357651705583e-05,0.6965668306181617,0.005588572931499928,0.16740927739031702
unbalance.csv,16,k-means++,362,full,8,None,Synthetic,0.09525725990533829,0.896427474049262,9.933696857752145e-05,0.5265700757849423,0.006965120144225778,0.4120865004025502
unbalance.csv,4,random,104,elkan,15,None,Synthetic,0.06574122793972492,0.7101767135772368,9.113276091651892e-05,0.8706860790355487,0.014997149018455872,0.2460997759521864
unbalance.csv,19,k-means++,479,auto,15,None,Synthetic,0.21039415895938873,0.9025631872359061,0.0001051934701603608,0.5298319621669555,0.007023351517785998,0.4242307337741664
unbalance.csv,13,k-means++,282,auto,8,None,Synthetic,0.09758688695728779,0.8570828648194396,9.130281694806184e-05,0.5518899610198176,0.008457399274075286,0.3645717153385712
unbalance.csv,17,k-means++,147,auto,4,None,Synthetic,0.062039464712142944,0.894718382709766,9.992101610398103e-05,0.5266961579174835,0.007084499460002397,0.4118910626554239
unbalance.csv,13,k-means++,239,full,7,None,Synthetic,0.07182254269719124,0.86949698770225,9.585998987870531e-05,0.5447674992076567,0.008163076276189167,0.37882981264092463
unbalance.csv,20,k-means++,300,elkan,3,None,Synthetic,0.040135448798537254,0.9029526909465362,9.913385168019947e-05,0.5235058381473231,0.006671983471478991,0.4250535954207135
unbalance.csv,22,random,343,auto,11,None,Synthetic,0.08666986599564552,0.9339048137583297,8.282192739061817e-05,0.5188419269558237,0.0040971687491822215,0.47424489387193836
unbalance.csv,5,k-means++,444,auto,26,None,Synthetic,0.16345004364848137,0.7131186573082249,9.29516772388587e-05,0.8630002730716066,0.015251744138336236,0.2554713641168004
unbalance.csv,2,random,374,full,12,None,Synthetic,0.051703568547964096,0.14207473339093588,1.1852779440226706e-05,0.9034767905739529,0.004965791767828114,0.0602464569428713
unbalance.csv,29,random,156,full,2,None,Synthetic,0.014116600155830383,0.9589509391977464,8.911730354757059e-05,0.5148966250423984,0.0028637935398906486,0.5224534951596695
unbalance.csv,2,random,206,elkan,18,None,Synthetic,0.057203104719519615,0.14207473339093588,1.1852779440226706e-05,0.9034767905739529,0.004965791767828114,0.0602464569428713
unbalance.csv,6,k-means++,236,auto,23,None,Synthetic,0.11311575025320053,0.7139736054067489,9.348728178096485e-05,0.8660953952624822,0.015352830440269702,0.26041863787967734
unbalance.csv,2,random,372,full,18,None,Synthetic,0.0732270646840334,0.14207473339093588,1.1852779440226706e-05,0.9034767905739529,0.004965791767828114,0.0602464569428713
unbalance.csv,29,k-means++,114,elkan,2,None,Synthetic,0.039437245577573776,0.932140281936866,8.540091875052106e-05,0.5258253122870404,0.004284395510651989,0.47298903737738324
unbalance.csv,26,k-means++,189,elkan,22,None,Synthetic,0.38673502765595913,0.9284602838306485,0.00010965234493819629,0.5304883440160121,0.0057093001958244535,0.46578133602075394
unbalance.csv,25,k-means++,248,auto,29,None,Synthetic,0.49403580464422703,0.9225949080923692,9.725496852946015e-05,0.5339384788469572,0.005417854959629733,0.4558532548551342
unbalance.csv,24,random,222,auto,5,None,Synthetic,0.04391665570437908,0.9483751109638169,8.986789093489134e-05,0.5134053816100038,0.003516306702391681,0.49578947075484703
unbalance.csv,4,k-means++,113,full,8,None,Synthetic,0.0331037063151598,0.7101767135772368,9.113276091651892e-05,0.8706860790355487,0.014997149018455872,0.2460997759521864
unbalance.csv,10,random,304,full,26,None,Synthetic,0.11126717180013657,0.821784227159208,9.863182745890958e-05,0.6444603691033344,0.010958805977351837,0.34507185950970226
unbalance.csv,24,random,298,auto,22,None,Synthetic,0.23382566682994366,0.9433881188821949,8.438745465388253e-05,0.51947900242179,0.0036316588855021805,0.48766263797291265
unbalance.csv,5,k-means++,246,elkan,19,None,Synthetic,0.11620892584323883,0.7131186573082249,9.29516772388587e-05,0.8630002730716066,0.015251744138336236,0.2554713641168004
unbalance.csv,9,random,212,auto,27,None,Synthetic,0.11830185912549496,0.8681700616662918,8.971867019402554e-05,0.5556118541085692,0.007698080355755481,0.3669438139302197
unbalance.csv,22,k-means++,477,full,11,None,Synthetic,0.14641528762876987,0.9103269378720986,9.95986965858952e-05,0.5350321081436735,0.0062214522533110645,0.4366657246605787
unbalance.csv,27,k-means++,199,auto,2,None,Synthetic,0.03499849699437618,0.92951104903713,8.168466628504866e-05,0.5225800881141985,0.004150750706528161,0.4688109249712153
s2.csv,7,random,194,auto,3,None,Synthetic,0.03169366717338562,0.9092297851326968,0.5290433284390837,0.4419852961537917,0.7600367220056305,0.7609088774048005
s2.csv,21,k-means++,395,auto,11,None,Synthetic,1.3010813519358635,0.9819605377658165,0.8419138961249732,0.5131832481873891,0.8999547542961321,0.9009618377067152
s2.csv,3,k-means++,396,auto,11,None,Synthetic,1.8101802747696638,0.7259122893005973,0.22952970839304032,0.4214764935268081,0.5244369298963295,0.5251384808497486
s2.csv,23,k-means++,429,full,3,None,Synthetic,0.35782999359071255,0.9787651808072699,0.8083097233042257,0.4697740865956931,0.8890495055425617,0.8902619526352163
s2.csv,13,k-means++,150,auto,27,None,Synthetic,3.461432598531246,0.9760680427402006,0.8250570923672322,0.5855656627817447,0.9068720670018914,0.9074733182021412
s2.csv,26,k-means++,320,auto,9,None,Synthetic,1.2364666685461998,0.9753321612701892,0.7702524049256836,0.4624147107796786,0.8741190721413573,0.8756606820811509
s2.csv,19,random,424,auto,25,None,Synthetic,0.5081243328750134,0.9861536132756763,0.8823883811575876,0.5736441296672182,0.9185662567544527,0.9193133748550888
s2.csv,15,random,292,elkan,12,None,Synthetic,0.1573293600231409,0.9922744052612043,0.9378798193381693,0.6263143462222927,0.9460632582519954,0.9464573625436139
s2.csv,17,random,478,full,24,None,Synthetic,0.2572697810828686,0.9883872732929939,0.9037379282819945,0.5840710919829825,0.92974066332346,0.9303197670393392
s2.csv,14,random,195,elkan,15,None,Synthetic,0.21110800094902515,0.9842189326220586,0.8789541005097891,0.6121338382352424,0.928028738487813,0.928524359228323
s2.csv,22,k-means++,407,auto,4,None,Synthetic,0.43665475584566593,0.9806245362718001,0.8273637826152326,0.5025151488775715,0.8993347681385762,0.9003904634314676
s2.csv,27,k-means++,229,auto,11,None,Synthetic,2.0091580152511597,0.9748696437967065,0.7647904516108344,0.46479235738715824,0.8660197822931982,0.8677244837411537
s2.csv,7,k-means++,250,elkan,26,None,Synthetic,4.554243519902229,0.9094536794513765,0.5286825713600649,0.4460624466316799,0.7592733809320726,0.7601479144468093
s2.csv,2,k-means++,491,full,10,None,Synthetic,1.4325539879500866,0.5614308936217015,0.12640158340605906,0.3961957229963338,0.380887671152703,0.38139880669976417
