dataset,n_clusters,init,max_iter,algorithm,n_init,tol,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,adjusted_mutual_info_score,normalized_mutual_info_score,silhouette_score,davies_bouldin_score,calinski_harabasz_score,dunn_score,c_index_score,ratkowsky_lance_score,mc_clain_rao_score
vertebral_RL.csv,36,random,303,elkan,24,0.04273888195795506,,Real,0.060680323978886015,0.4508403799979121,0.014485287233810602,0.11257518466865916,0.1410126943040276,0.17104130221244224,1.2096688058584901,56.29564695212387,0.0,0.04538441353269276,0.10573343139994487,0.3481087839711993
vertebral_RL.csv,39,random,310,auto,4,0.006600459562519015,,Real,0.012675318983383477,0.4502766468316109,0.014232823561698997,0.0984765700136451,0.12938576224586906,0.16807553066125527,1.1968839338794943,55.26534962967056,0.0,0.04975888302067025,0.10198564230938653,0.3549281706520531
vertebral_RL.csv,22,random,123,full,29,0.03962613120091912,,Real,0.058912442997097976,0.4577722100428019,0.022543469782486825,0.11553831231711192,0.13383189308392365,0.18964642200893247,1.2180163194173383,71.51353094329339,0.0,0.05953424252038906,0.1334720868784921,0.3921686007854967
vertebral_RL.csv,22,random,276,elkan,3,0.03594719347714497,,Real,0.0074153749737888575,0.4569161707902704,0.02133127713398409,0.12258832511283355,0.14061285573201246,0.16908130416263314,1.3477058446109695,69.12112145118955,0.0,0.060668024592616276,0.13331250084206256,0.3934222266513436
vertebral_RL.csv,28,k-means++,498,elkan,2,0.02741040019915251,,Real,0.015172338928095996,0.4527194905522497,0.015587571015792088,0.0956460316048634,0.11904645660628425,0.18570232990222768,1.2086387023521048,65.27646010964651,0.0,0.053041449275932566,0.11922350521074593,0.3726785120605484
vertebral_RL.csv,27,random,59,auto,27,0.02781399037757466,,Real,0.06706294603645803,0.4574172669380938,0.024213534062673424,0.1323099909833579,0.1536159941516039,0.18155776529954887,1.2258809450599184,63.48952648463107,0.0,0.05303492952859838,0.12108984355585445,0.3720522610838364
vertebral_RL.csv,36,k-means++,231,elkan,4,0.0842473266792639,,Real,0.03599034098442644,0.4527821275707276,0.017367208753469247,0.10351479594278587,0.13285420477282175,0.183002822306691,1.1319624883468733,60.546236382324274,0.0,0.04301604806844125,0.10555872999433864,0.3454571386398468
vertebral_RL.csv,21,random,469,auto,19,0.0778035315008496,,Real,0.041075290995649986,0.4595051675540244,0.025283606296806416,0.10805235677200667,0.125766096112746,0.17997123196804138,1.225762364637061,70.27090331053765,0.0,0.06619112919049555,0.13695848122615228,0.4059240188182505
vertebral_RL.csv,34,k-means++,184,auto,7,0.047073223807672836,,Real,0.061410102993249886,0.4496502766468316,0.011843699247077576,0.09543661320283517,0.1231056254357004,0.1715102445460836,1.1816761294490905,60.843806891872426,0.0,0.04615401809988449,0.1086893754311865,0.35178530352341825
vertebral_RL.csv,14,random,416,auto,28,0.04662278051029197,,Real,0.055093423929065466,0.4666249086543481,0.031150214920977724,0.1122622802064149,0.1250307942464209,0.17838950204253315,1.2555334898862989,84.13446651785297,0.0,0.07681445103967346,0.16570841118893778,0.4402421234180767
vertebral_RL.csv,22,k-means++,262,auto,18,0.09681529046702088,,Real,0.10666978301014753,0.45695792880258895,0.01982690135706255,0.1123574523203258,0.13126770447184527,0.17894265434331766,1.2613995613769688,71.35617869035751,0.0,0.0577297424005763,0.13440197514471292,0.3922405569117694
vertebral_RL.csv,6,k-means++,287,full,28,0.07429245583630319,,Real,0.08025147893931718,0.4865434805303268,0.037034453505282734,0.14009683565951814,0.1468807084050821,0.23236191794566935,1.1828019853259308,118.1291254238274,0.0,0.09993210575765094,0.2425692884275505,0.5119610951819187
vertebral_RL.csv,32,k-means++,340,full,21,0.06540914360046945,,Real,0.1791767979739234,0.4500260987576991,0.012527602813056314,0.09009066754983587,0.11611681804369488,0.18306132667781344,1.1628126938318368,63.932384820740644,0.0,0.0471851697179376,0.11228411190181144,0.35396652415945745
vertebral_RL.csv,29,k-means++,162,elkan,23,0.055019533957573315,,Real,0.17164791002869606,0.4539931099279674,0.017719555978472638,0.10076882535001104,0.12502218270992274,0.18745186541440206,1.1097959012312022,65.67694452589761,0.0,0.04862379822032032,0.11739495158559793,0.3643044680926863
vertebral_RL.csv,36,k-means++,390,auto,12,0.0816928899159207,,Real,0.10891863598953933,0.4524271844660194,0.017133504559927442,0.11028608925177184,0.13897455866998526,0.1790840036429264,1.1503147717095814,59.992461752501285,0.0,0.0440241691629284,0.10606467050454063,0.34596073731536525
vertebral_RL.csv,18,k-means++,214,full,27,0.05123400312515872,,Real,0.1479674190049991,0.4601941747572815,0.02431504527598309,0.11674172245104054,0.13213319974018778,0.1854608149493465,1.2802989875520927,77.04594369830049,0.0,0.06574220383885684,0.1478487993035178,0.41056577567217895
vertebral_RL.csv,39,random,293,elkan,16,0.01691513514745242,,Real,0.0396185569697991,0.44960851863451295,0.013552949826366432,0.09951662546423548,0.12984695035347207,0.16910318914590214,1.1558740996405308,55.943616320104454,0.0,0.04327878685215415,0.10172916428491932,0.33804191363618263
vertebral_RL.csv,4,k-means++,123,auto,9,0.06315060748318863,,Real,0.014268907019868491,0.5050631589936319,0.04286690566774177,0.13760201959485935,0.14298211207609998,0.3009533193835893,0.9978098019888464,134.44018062888637,0.0,0.11172999908490684,0.293978230496765,0.5422693830438629
vertebral_RL.csv,16,random,173,elkan,29,0.07156382586273917,,Real,0.05989695701282473,0.466896335734419,0.03475669979817199,0.13745941554571872,0.15118210022947012,0.18529545208929707,1.307042518626963,79.57475225269181,0.0,0.07468268257142678,0.15594893500958298,0.4304291634914004
vertebral_RL.csv,30,random,207,full,29,0.03712154426774342,,Real,0.06033146707341075,0.4540557469464454,0.019260494282323785,0.10721616411242248,0.13126762727980051,0.17952884957950388,1.183133823171731,60.3519397693306,0.0,0.051818388865897735,0.11532640871507413,0.36568300753020105
vertebral_RL.csv,34,random,492,elkan,22,0.06024104707482796,,Real,0.052771168993785984,0.4547238751435432,0.020524030126204608,0.11316272352584734,0.1406037350412854,0.16830566462869648,1.1765143352795089,59.785692171269886,0.0,0.05209757784155721,0.10896941620568637,0.3660506793784968
vertebral_RL.csv,37,random,149,elkan,15,0.0554409326999909,,Real,0.032890819013118744,0.4518634512997181,0.016670464457167872,0.10932537608391993,0.13854610073719034,0.18053147773452613,1.1813309312719082,57.754417976558344,0.0,0.04504672563325196,0.10416758964333947,0.3459495859843198
vertebral_RL.csv,29,k-means++,480,full,17,0.0004334125530727579,,Real,0.13850870705209672,0.4560392525315795,0.02114719604281308,0.12485541858055185,0.14853744623168205,0.1817250719789518,1.135131221727143,65.54788636655071,0.0,0.049418556332086944,0.11759400615045287,0.3668292616935749
vertebral_RL.csv,18,random,92,full,12,0.03674924599104214,,Real,0.027967861969955262,0.458043637122873,0.02035064838279144,0.1138324906047876,0.12932724173560373,0.16158452496367026,1.331062016156492,75.52949906942621,0.0,0.06884591264246727,0.14751517318342214,0.4163942565553461
vertebral_RL.csv,12,random,169,elkan,2,0.005971479985161829,,Real,0.005511721014045179,0.4680446810731809,0.0314142462754493,0.1379713960366366,0.14867989625039044,0.175828597484237,1.3726175347226135,66.12372809944887,0.015786946266487446,0.08793613078164525,0.17565261633827456,0.4625943019523929
vertebral_RL.csv,10,random,289,auto,16,0.00022580105716032555,,Real,0.04872245306614786,0.4748929950934336,0.041272810943689515,0.11046619188904054,0.1200788878655035,0.18996985100626665,1.2202575973658398,97.36105395855421,0.0,0.09836182947574246,0.19314161644460934,0.4831008146919504
vertebral_RL.csv,3,random,238,full,12,0.08488794930163604,,Real,0.022622335935011503,0.5059191982461635,0.04325285120434495,0.139522463092828,0.14287352795093344,0.2976068701496436,1.2896038612193328,153.42068221640747,0.026285532764936732,0.1211366812103518,0.3321012173471274,0.552667894644435
vertebral_RL.csv,21,random,335,elkan,9,0.061665645859611276,,Real,0.022498102043755352,0.4600480217141664,0.026948018023212526,0.11658898802869035,0.13388018900657692,0.17405879636804972,1.277384133817586,70.60898125185791,0.0,0.06676540925210073,0.13672043267633646,0.4053050129523253
vertebral_RL.csv,6,k-means++,450,auto,28,0.011745870571753412,,Real,0.07715962501242757,0.4925775133103664,0.04937272695499557,0.13718482856772035,0.1439812701527038,0.2260188638278183,1.147638060314512,118.09550652557962,0.0,0.10577790149070153,0.242200978330592,0.5185713108298254
vertebral_RL.csv,10,random,443,full,17,0.07741147831312448,,Real,0.034147238940931864,0.4816786720952082,0.04997562742438093,0.12799744850842135,0.13780145289433995,0.191485791782379,1.2047014650033978,97.01356048964216,0.0,0.08968506803840592,0.1948538010683984,0.4747204081637744
vertebral_RL.csv,18,random,281,elkan,20,0.06564598006736161,,Real,0.045677199959754944,0.4604238438250339,0.024861519064891292,0.11431798416909646,0.12978750928613636,0.1793487324395215,1.26314330934417,74.81082111605241,0.0,0.07182655571579644,0.14848475298974567,0.4213399935652419
vertebral_RL.csv,31,random,228,auto,13,0.010644650120227202,,Real,0.03453596797771752,0.4516546612381251,0.015397153153664698,0.09354953874574604,0.11860233123181126,0.15737825056900273,1.2769331659910457,59.20430470221253,0.0,0.05406113959471778,0.11380691344069545,0.3689341005959194
vertebral_RL.csv,31,random,219,elkan,29,0.04251008934129784,,Real,0.07027889206074177,0.4548909071928176,0.021321019867984747,0.12526687118151786,0.14932833356479175,0.1774008175526153,1.1882929346311852,59.44996144961721,0.0,0.05448500976748887,0.11344759223690233,0.3694779278788271
vertebral_RL.csv,20,random,389,elkan,19,0.03889328553283195,,Real,0.0412410949356854,0.4585864912830149,0.022566917112571014,0.1131079991437714,0.13008475182130658,0.1815615775681629,1.246729782388401,72.2936463710961,0.0,0.06313411089709531,0.14032546895587705,0.40284830610487504
vertebral_RL.csv,38,random,373,elkan,5,0.024504763779180604,,Real,0.01367281295824796,0.4507151059609562,0.015096228251558763,0.0932029238536534,0.12349292385011047,0.1743875862542603,1.196438619534473,55.999050856329355,0.0,0.04787117570016508,0.1030022745019704,0.35036397415114584
vertebral_RL.csv,17,random,169,elkan,16,0.06825698630997559,,Real,0.03388155298307538,0.4607161499112642,0.02508189462512304,0.1134879089663754,0.12798344417917373,0.18322005206320705,1.2798859990202072,78.47143794636094,0.0,0.07073612733572487,0.15143351406081215,0.4200587947867877
vertebral_RL.csv,12,k-means++,296,full,10,0.027870740846738202,,Real,0.04366339300759137,0.4680655600793402,0.029194621545564486,0.14025074349854189,0.15126504824321418,0.1981345225949917,1.2265610156184692,90.32440634566578,0.0,0.07516394167014741,0.1771834544449572,0.4458293250318491
vertebral_RL.csv,28,random,428,auto,10,0.07188735846502535,,Real,0.022692815982736647,0.4536799248355778,0.01821370911848116,0.1083575594140934,0.1307096348697134,0.1699038908543723,1.2463625659491169,62.7179262780561,0.0,0.054527371610444464,0.11924458905160297,0.37265284858885306
vertebral_RL.csv,13,k-means++,127,elkan,18,0.09916516341653236,,Real,0.06684649095404893,0.4682952291470926,0.034310488873725335,0.11784537760266757,0.12957576582330665,0.1886646413882441,1.180038062772263,86.15331158677914,0.0,0.08510297790896214,0.17091044368853806,0.4539802426904707
vertebral_RL.csv,6,k-means++,476,auto,4,0.0976583477734722,,Real,0.008257044944912195,0.4904269756759578,0.04550465353538538,0.1193177430065244,0.12627595835731706,0.2014656926300824,1.222382363817022,116.34543105488949,0.0,0.11253119062618748,0.24032812003285156,0.5270712545767487
vertebral_RL.csv,11,random,270,elkan,12,0.05586283369211225,,Real,0.01922342402394861,0.4676479799561541,0.025525786216414426,0.12621671240567825,0.13677362628000386,0.19859705553617785,1.1806794854484741,92.20961480014131,0.0,0.08486763098549248,0.1860579767455809,0.4655971819677228
vertebral_RL.csv,7,random,377,elkan,28,0.02903098559575315,,Real,0.04435459896922112,0.4982774819918572,0.07076586382061169,0.1495835693682391,0.15684832793426826,0.2046172250586485,1.2283978552223078,112.34297266614452,0.0,0.10674892822403546,0.22687855506921886,0.5107952994082982
vertebral_RL.csv,11,k-means++,499,auto,7,0.018162838329568456,,Real,0.026524837943725288,0.4776072658941434,0.046934987941748184,0.14032741393982592,0.15042197903916546,0.18340543778496068,1.3107046525476045,94.02242961108419,0.0,0.08480002294752755,0.18570873451348302,0.4605481090255436
vertebral_RL.csv,13,k-means++,352,full,19,0.032462393844432315,,Real,0.08475370600353926,0.4700699446706337,0.034066831513440726,0.13542796487383335,0.14763778586232154,0.19100272326677825,1.2197818394653308,87.42385985423124,0.0,0.07788667864991212,0.17118767121675282,0.4480485738065701
vertebral_RL.csv,30,random,471,auto,12,0.02145138743422672,,Real,0.03434169199317694,0.4542645370080384,0.019572201313291963,0.1150957780673144,0.13891086445452738,0.18160070955543445,1.1921136753896742,62.14412027904561,0.0,0.050477593858311916,0.11570126228335838,0.36308105513967537
vertebral_RL.csv,37,random,330,auto,2,0.01159229152844162,,Real,0.007538877078332006,0.4507359849671156,0.015065589027489638,0.09877086856830128,0.12794367637690446,0.15682387197730427,1.2415134467148878,53.177479001850216,0.0,0.05171116082416958,0.1046775540444482,0.3593149756064785
vertebral_RL.csv,27,k-means++,279,full,25,0.07661552185832382,,Real,0.182439937023446,0.4541392629710826,0.017396473894954363,0.10253524710474936,0.1252023508733813,0.18833002270190186,1.1816253079804706,67.69432285261229,0.0,0.04868767499358983,0.12187043239883465,0.36656530418336064
vertebral_RL.csv,29,k-means++,51,full,28,0.04543567686696287,,Real,0.2201853779843077,0.4539931099279674,0.01813717423302387,0.11085501969366526,0.13468370704859184,0.1899244945557636,1.1510518224822328,65.42459984268257,0.0,0.04793470774693117,0.11689632096732755,0.3613422427263392
vertebral_RL.csv,31,k-means++,367,elkan,16,0.04973754239137638,,Real,0.1254217460518703,0.4521348783797891,0.01459066868536966,0.1054090994890918,0.13106661277675072,0.19093547704027425,1.1966121483294163,63.175544761767206,0.0,0.044834068800753336,0.1134898817856803,0.35581724080331706
vertebral_RL.csv,7,k-means++,489,full,18,0.04472853772657145,,Real,0.05817411502357572,0.5092389602254933,0.09123617015286732,0.1663502763015582,0.17347565771525492,0.20170944590717774,1.2062389723458808,110.9865118255517,0.0,0.11302543467516026,0.22633634354514845,0.5193650955284802
vertebral_RL.csv,21,random,145,full,2,0.016466198963505603,,Real,0.006616957020014525,0.4604238438250339,0.02766131419469891,0.11772819305500536,0.13493433088128215,0.16103163108534296,1.3259439482417026,66.8758842219969,0.0,0.07416454350904916,0.13619430862121834,0.4195744241772091
vertebral_RL.csv,13,random,270,auto,4,0.03815338356243842,,Real,0.01025292300619185,0.4791105543376135,0.05083464962331491,0.16567181050280044,0.17712007178636854,0.17452940926675675,1.3083470670762678,85.49611245223606,0.0,0.07815547542997818,0.1710715006081101,0.4479685422862891
vertebral_RL.csv,37,random,476,full,9,0.07846447790275099,,Real,0.01969583600293845,0.44983818770226536,0.013405658017948852,0.10668914378757864,0.1355607896293062,0.16098629200332482,1.2154031365928055,56.576030184852115,0.0,0.04698131852771358,0.10433179186297398,0.3488050592516864
vertebral_RL.csv,27,random,180,full,14,0.007455868764879159,,Real,0.03201368695590645,0.4556843094268713,0.021273373141058663,0.11311722623742075,0.1349140763685832,0.17302377294767513,1.2054976514077669,63.29741230036721,0.0,0.0596269384803221,0.12164781589941885,0.38497345426397656
vertebral_RL.csv,8,random,489,full,26,0.02037832887713286,,Real,0.05321994901169092,0.4876709468629293,0.05527635003827736,0.14477234409457912,0.15281826984905167,0.1991355132874177,1.2413337833085216,105.94949586839476,0.0,0.09810350011288103,0.2164628608601628,0.4943339677508662
vertebral_RL.csv,12,random,222,full,14,0.05420124127300552,,Real,0.028204977046698325,0.4697567595782441,0.03547936109911548,0.11588677385099255,0.12688168968423102,0.18730711282219986,1.1943637491443522,90.2514656666988,0.0,0.08273776111426252,0.17680386091328332,0.4525190866101628
vertebral_RL.csv,12,k-means++,396,full,14,0.03746432311922313,,Real,0.06109145493246615,0.4734314646622821,0.03947868324488338,0.14779066025097964,0.15869667540506074,0.19354845277381452,1.270778687257664,90.24735135925349,0.0,0.07740809643902788,0.1781788676370331,0.4485261148670576
vertebral_RL.csv,33,random,162,auto,26,0.07406678348832316,,Real,0.059242801973596215,0.4531579496815952,0.017806381565322608,0.12226304728356867,0.14835995006079145,0.18338953522028847,1.2232317831494,59.82472180325422,0.0,0.04682841203921168,0.11034307515860987,0.3545239039934501
vertebral_RL.csv,14,k-means++,409,elkan,27,0.08614400717685931,,Real,0.10733220900874584,0.4626996554963984,0.02269720125750482,0.1014365811968574,0.11472435670941235,0.1961671121490877,1.2187595781318252,85.5912044037627,0.0,0.07391197801625042,0.16495296369991982,0.4378692188823343
vertebral_RL.csv,3,random,94,auto,12,0.006791154321896453,,Real,0.019917550962418318,0.5114312558722205,0.05321035795942871,0.15301758886748806,0.15632408444235632,0.29816966350655194,1.277688852149242,153.35885293855904,0.028027454864514655,0.1206169783083976,0.3281485797393806,0.5523499837383402
vertebral_RL.csv,9,k-means++,342,elkan,10,0.014630089117735237,,Real,0.03804101003333926,0.4795281344607997,0.043063585218818416,0.12473630560939512,0.1337654197123055,0.19648761490517566,1.2265333423209308,100.88051871482931,0.0,0.09158040757301576,0.20348639920174375,0.4815300017542626
vertebral_RL.csv,9,k-means++,472,auto,15,0.05139067257158884,,Real,0.04508450592402369,0.4811984549535442,0.04672916420357934,0.1288486849000424,0.1378007817813026,0.19212630324847396,1.2711796244928375,100.42849808731808,0.0,0.09610162505298143,0.20242662094948544,0.4874455053968394
vertebral_RL.csv,16,k-means++,132,elkan,19,0.09676017653664333,,Real,0.08521814795676619,0.4688589623133938,0.035707905995409225,0.1471131091079506,0.1612687827137618,0.18592463356946692,1.2047455409318628,80.37231625362124,0.0,0.0697710687886913,0.1544311450236039,0.4273980393821061
vertebral_RL.csv,36,random,279,full,19,0.003708672290356051,,Real,0.04220603802241385,0.4494832445975572,0.01260078274092604,0.0975186957439598,0.12605348701366065,0.17233702164063586,1.16530249606358,57.96351090361101,0.0,0.047958122921395216,0.10609381010763216,0.3516521412363671
vertebral_RL.csv,12,random,260,elkan,7,0.09487894144053108,,Real,0.011839341023005543,0.4666040296481888,0.03002108382241292,0.11310523759017875,0.12410758247301396,0.17927473016463175,1.30158180014283,89.09661994381428,0.0,0.08666485816556005,0.17873973611132007,0.458566230600449
vertebral_RL.csv,34,k-means++,178,elkan,14,0.05083915786023475,,Real,0.12094700103625655,0.4518216932873995,0.015551711263062632,0.10369475829859033,0.13117316991936376,0.18232660935359285,1.1726681731889448,61.764611042845104,0.0,0.04475316523336257,0.10868695313690613,0.3495378182593901
vertebral_RL.csv,26,random,206,full,20,0.05673567610168333,,Real,0.039695948944427066,0.4531997076939138,0.01586452038536144,0.09884108267722813,0.1204979549724226,0.1762166670888879,1.2263774212718803,65.78685900715314,0.0,0.053187642245545085,0.12315026958050924,0.3749722503258256
vertebral_RL.csv,27,k-means++,336,elkan,18,0.08935880982346146,,Real,0.12578466394916174,0.4581480321536695,0.024007662385784445,0.10625913764785623,0.12934159660023276,0.18857358565396268,1.1909908045693551,66.72766546887432,0.0,0.05132392214475045,0.1216725362786189,0.3738423058655576
vertebral_RL.csv,31,k-means++,474,auto,16,0.08754026258164464,,Real,0.1261641139863059,0.4533876187493475,0.017543218807003016,0.1119494795338181,0.13708966102252018,0.1896863369723301,1.181693956212351,63.41033206974885,0.0,0.04724853757136654,0.1141312047567744,0.3580269557784023
vertebral_RL.csv,32,k-means++,180,full,11,0.05813586872750628,,Real,0.09380507899913937,0.4540139889341268,0.01839699384795757,0.11245408056924457,0.13873312498133805,0.19635044805220336,1.0626270131601556,62.94721558342307,0.0,0.04424814565673026,0.11170250348198987,0.3529164476477759
vertebral_RL.csv,17,random,278,elkan,3,0.09417387556061026,,Real,0.00545449904166162,0.4599018686710513,0.02430335812770252,0.11817557386254512,0.13236247900406833,0.16770658825465132,1.4049806289313451,54.405549837362564,0.019938513509393692,0.0840088541230116,0.14928659669960426,0.4429217401765763
vertebral_RL.csv,33,random,454,full,4,0.09177894113178034,,Real,0.009895963943563402,0.4521766363921078,0.016883315582112486,0.10362216548462716,0.12973544276133214,0.1653264567982523,1.2407715500718166,56.80706825516936,0.0,0.054889891581214566,0.11058935142468984,0.3689429770756053
vertebral_RL.csv,12,k-means++,255,elkan,14,0.01924691950569089,,Real,0.056698980974033475,0.4739743188224241,0.041170078835210414,0.1435208658281186,0.15449825411444534,0.1881042441584008,1.2034246426123711,90.76152320006192,0.0,0.08187690120062754,0.17766285926174394,0.4544780962252636
vertebral_RL.csv,27,random,228,elkan,6,0.0021322275451842168,,Real,0.017032223055139184,0.4550788182482514,0.020894949555546632,0.11674773848864604,0.13802480517730328,0.17109081610921012,1.21941219036532,64.28757900160622,0.0,0.057738035635635565,0.12167849691001573,0.3788344457937053
vertebral_RL.csv,16,k-means++,307,elkan,9,0.026086893354418092,,Real,0.04347915796097368,0.4657688694018165,0.03226501452379083,0.1298361659830359,0.1437988518459931,0.18326224461834692,1.2180584110481032,82.00470349320193,0.0,0.07385262141054666,0.15610185664830134,0.4299080583104162
vertebral_RL.csv,30,k-means++,191,full,6,0.04476066062074155,,Real,0.06047501193825156,0.4536799248355778,0.0165514221494771,0.10762380816837466,0.1328923230867226,0.1897553578090168,1.1747185146932773,64.59958566084677,0.0,0.04838474290801823,0.11586590223263325,0.3660285562259086
vertebral_RL.csv,39,random,294,auto,28,0.009876717872096315,,Real,0.07450672308914362,0.4510074120471865,0.015447958307411028,0.10390871394601632,0.13465172346743856,0.18638934804576288,1.1331448419530807,55.47224848181042,0.0,0.04299742125286734,0.10190580767790124,0.34004797134340986
vertebral_RL.csv,36,random,186,full,21,0.05431687165299357,,Real,0.04468049702700228,0.4539722309218081,0.01962641251514411,0.11213871175740384,0.14103691467158438,0.16783831240745695,1.1270785397788632,55.64858169258864,0.0,0.05162165675630608,0.10560052071104356,0.3634603677850957
vertebral_RL.csv,16,k-means++,445,auto,19,0.00506806660907158,,Real,0.09955496503971516,0.4654348053032676,0.03073038756649707,0.13209675232649445,0.14617585897582971,0.1883543950138256,1.2340070043841207,80.20242118790553,0.0,0.06988520899733418,0.15504050750023762,0.4249976491845279
vertebral_RL.csv,30,k-means++,127,auto,27,0.05643789519061354,,Real,0.21223517099861056,0.4528656435953649,0.016473302688253283,0.11033208763878258,0.13478324075137474,0.1898873992522352,1.1503716518474891,65.02442612005792,0.0,0.046880193405126086,0.11585444129639495,0.3577794122276248
