dataset,n_clusters,n_init,affinity,n_neighbors,assign_labels,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,silhouette_score,adjusted_mutual_info_score,normalized_mutual_info_score
disk_4000n.csv,30,2,nearest_neighbors,38,discretize,None,Synthetic,0.9320553389989072,0.3521176544136034,0.029670732640336966,0.3416091251552857,0.23525929117936095,0.23669554320901473
disk_4000n.csv,36,15,rbf,4,kmeans,None,Synthetic,7.078316223007278,0.3455527631907977,0.020321097694915698,0.2824554713669292,0.17856723058467106,0.18039275229790483
disk_4000n.csv,8,13,nearest_neighbors,31,discretize,None,Synthetic,0.8337389450025512,0.4510521380345086,0.13233027260986668,0.36788593888416116,0.38708260297017816,0.3875029513836113
disk_4000n.csv,15,19,nearest_neighbors,26,discretize,None,Synthetic,0.7996565579960588,0.37336434108527133,0.04435888354883819,0.346066334707058,0.21883597477216862,0.21969281862103016
disk_4000n.csv,35,6,nearest_neighbors,34,kmeans,None,Synthetic,2.1927953439881094,0.3500542635658915,0.0286235629477465,0.3348785509857106,0.24498174153816407,0.24658985327375804
disk_4000n.csv,39,25,nearest_neighbors,3,kmeans,None,Synthetic,10.991609044998768,0.4177518129532383,0.016329318113166447,-0.5003304933200535,0.09635389342918048,0.09987996764081956
disk_4000n.csv,33,4,rbf,32,kmeans,None,Synthetic,6.23187491101271,0.35933008252063015,0.036947663229143654,0.2724930906155368,0.2432661854155126,0.24486462462865916
disk_4000n.csv,25,5,nearest_neighbors,11,kmeans,None,Synthetic,1.5507968820020324,0.36096261565391347,0.0391258208121919,0.3194476120144319,0.2639530492636451,0.265153937765422
disk_4000n.csv,22,18,rbf,5,discretize,None,Synthetic,3.889874919987051,0.35499174793698424,0.026430276013524018,0.3103728405315327,0.1852281497500071,0.18643722900616705
disk_4000n.csv,18,24,nearest_neighbors,15,kmeans,None,Synthetic,4.083582983992528,0.36673505876469115,0.03900155249323791,0.3200433811511568,0.22574408653078312,0.22672678553453965
disk_4000n.csv,35,9,nearest_neighbors,12,kmeans,None,Synthetic,2.1008601040084613,0.3505195048762191,0.02912871999282941,0.3332825338769225,0.24734276122586202,0.2489481726411951
disk_4000n.csv,25,13,rbf,20,discretize,None,Synthetic,6.532289467009832,0.35859527381845463,0.03441472590020244,0.3095125484802187,0.22386398333920593,0.22513998238111987
disk_4000n.csv,10,24,rbf,30,discretize,None,Synthetic,4.45221749600023,0.3917421855463866,0.0551664946053107,0.3534884121127646,0.2144928615030362,0.21512572122711607
disk_4000n.csv,36,2,nearest_neighbors,14,kmeans,None,Synthetic,1.037885660000029,0.35040585146286574,0.029018186630650446,0.3226913166966356,0.24604954541409202,0.24769714581152755
disk_4000n.csv,23,6,rbf,32,discretize,None,Synthetic,4.400903328001732,0.36021942985746436,0.03545793242150233,0.3105958890505548,0.2230405654925925,0.224233733330219
disk_4000n.csv,27,4,rbf,18,discretize,None,Synthetic,5.582992298004683,0.35470705176294076,0.030244746262026553,0.3189032722725669,0.20927280131496434,0.2106531065076332
disk_4000n.csv,26,22,nearest_neighbors,19,discretize,None,Synthetic,0.6647388080018573,0.3597619404851213,0.03771631695185415,0.321041729650805,0.2567879806442202,0.25804320219328447
disk_4000n.csv,8,26,nearest_neighbors,6,kmeans,None,Synthetic,3.785675227001775,0.45288897224306074,0.1344960412781334,0.35578159910716867,0.39196102577571673,0.39237907930661575
disk_4000n.csv,23,14,rbf,36,kmeans,None,Synthetic,8.46995651400357,0.3624202300575144,0.035973825423274944,0.2905968299516975,0.21060961088879404,0.211843183483455
disk_4000n.csv,20,25,nearest_neighbors,18,discretize,None,Synthetic,0.7369342989986762,0.3667853213303326,0.04275373946033541,0.3150386035953482,0.2499584957229113,0.25098671513134946
disk_4000n.csv,39,3,rbf,39,kmeans,None,Synthetic,4.7082147850014735,0.3456289072268067,0.021367522394614858,0.2697647737978089,0.1919866665212916,0.19390826165839437
disk_4000n.csv,20,19,nearest_neighbors,26,kmeans,None,Synthetic,3.989469777996419,0.36606189047261817,0.0416375580576505,0.32377245197600546,0.2446089450694267,0.24564476072922156
disk_4000n.csv,23,29,rbf,12,kmeans,None,Synthetic,9.831632453991915,0.36570530132533136,0.0411708701780248,0.2829693627205162,0.23702054749294843,0.23821171605085192
disk_4000n.csv,23,8,nearest_neighbors,17,discretize,None,Synthetic,0.699053197997273,0.36107939484871215,0.03757031013765095,0.3307374656328637,0.2409527305803407,0.24211216902308583
disk_4000n.csv,28,23,rbf,7,kmeans,None,Synthetic,10.4914899449941,0.36041110277569394,0.036370524122766715,0.2812088354630111,0.2291653139799328,0.23058260924096635
disk_4000n.csv,36,22,nearest_neighbors,14,discretize,None,Synthetic,0.6871787379932357,0.34858352088022004,0.02723622449970876,0.34270695806054274,0.243834237167268,0.24547580532248858
disk_4000n.csv,17,14,nearest_neighbors,7,discretize,None,Synthetic,0.6684360320068663,0.38207239309827457,0.06034713630323379,0.3087746972825221,0.3022890199375158,0.3031380566811665
disk_4000n.csv,3,22,nearest_neighbors,20,kmeans,None,Synthetic,3.7782195909967413,0.44011552888222055,4.844972340192689e-05,0.385563903409408,-0.00022019802514406013,9.293727657851422e-05
disk_4000n.csv,16,18,rbf,4,kmeans,None,Synthetic,6.216398830991238,0.3483979744936234,0.0038427945688658126,0.28955159341573206,0.11470123305350957,0.11574303969882452
disk_4000n.csv,39,8,nearest_neighbors,27,kmeans,None,Synthetic,2.1072041080042254,0.3467379344836209,0.025373818275501052,0.3431061322946029,0.23648647905100087,0.2382579121581478
disk_4000n.csv,17,20,rbf,11,kmeans,None,Synthetic,8.546633745005238,0.3563527131782946,0.01854869310420915,0.2864633957481293,0.14838664814853306,0.14943498449016934
disk_4000n.csv,15,15,nearest_neighbors,36,discretize,None,Synthetic,0.9168024420068832,0.38198299574893724,0.05707614806159877,0.33259294701775477,0.2696640162669821,0.27046678665119095
disk_4000n.csv,5,15,nearest_neighbors,19,kmeans,None,Synthetic,2.792524364995188,0.3971609152288072,0.004329339325213787,0.351678424279606,0.05545289892393964,0.05590485782963435
disk_4000n.csv,5,2,nearest_neighbors,5,discretize,None,Synthetic,1.2843416889954824,0.5769011002750688,0.27983839308915043,0.1576220015030999,0.531621431206346,0.5318820423623748
disk_4000n.csv,5,17,rbf,36,kmeans,None,Synthetic,7.304357644999982,0.3926532883220805,0.0005227347944698191,0.3607962285387142,0.007162082764352532,0.007633834345666631
disk_4000n.csv,25,7,nearest_neighbors,10,kmeans,None,Synthetic,1.4556695849896641,0.36144961240310075,0.0397969572202484,0.31764153360135483,0.2685485750442799,0.26974239805647143
disk_4000n.csv,11,13,nearest_neighbors,17,discretize,None,Synthetic,0.7692375449987594,0.41023580895223805,0.08848224052742742,0.34916012523694223,0.33379715601931764,0.3343741929328174
disk_4000n.csv,21,18,rbf,24,discretize,None,Synthetic,5.611031084001297,0.34987859464866217,0.017500274949992307,0.3178701386896092,0.14006171874585205,0.1412925973649704
disk_4000n.csv,35,29,rbf,37,kmeans,None,Synthetic,10.121428305996233,0.3506774193548387,0.026868139117494968,0.27823283696133,0.20645553970898978,0.20818997773994358
disk_4000n.csv,27,15,rbf,13,discretize,None,Synthetic,6.876509925001301,0.3545672668167042,0.03018562341839752,0.3164863924958753,0.21015286520438425,0.21153000162389196
disk_4000n.csv,3,29,nearest_neighbors,20,kmeans,None,Synthetic,4.08134010800859,0.44012340585146287,5.809873704429455e-05,0.3855709067670817,-0.00021590813304882682,9.722781396253178e-05
disk_4000n.csv,5,10,rbf,30,discretize,None,Synthetic,5.992306472006021,0.39233183295823953,0.00012498913589214264,0.3609491878584754,0.0051859503819430145,0.005658524046889664
disk_4000n.csv,2,6,rbf,23,discretize,None,Synthetic,3.1629082979925442,0.4999801200300075,-0.0009051843043967158,0.35015051626360977,0.00014408593041548968,0.0003538863088395366
disk_4000n.csv,10,22,nearest_neighbors,23,discretize,None,Synthetic,0.7915687540080398,0.4226609152288072,0.0994961973960258,0.3384800136086443,0.32838744206920406,0.328934529424557
disk_4000n.csv,34,8,rbf,34,discretize,None,Synthetic,4.556646480006748,0.3504314828707177,0.028347055427317636,0.3264424755096299,0.23016776960810398,0.23177585766696002
disk_4000n.csv,27,18,nearest_neighbors,33,discretize,None,Synthetic,0.9582130740018329,0.3562009252313078,0.033822945043691904,0.33462849594885746,0.24137226778447496,0.2426841227762758
disk_4000n.csv,35,25,rbf,38,kmeans,None,Synthetic,9.430759547991329,0.3499487371842961,0.02562851035604871,0.27692514551974645,0.19928472570779465,0.20103715487776652
disk_4000n.csv,3,3,nearest_neighbors,21,kmeans,None,Synthetic,0.967670433994499,0.44011090272568143,4.84635057304615e-05,0.38554717275583944,-0.0001865615684664108,0.00012655940781947686
disk_4000n.csv,4,3,nearest_neighbors,28,kmeans,None,Synthetic,1.2454690180020407,0.4105442610652663,0.00034142730959197467,0.3721136280119002,0.004244843615819677,0.00464154793522444
disk_4000n.csv,11,13,nearest_neighbors,39,discretize,None,Synthetic,1.082973716998822,0.4051276569142286,0.08058989057792186,0.347639797956357,0.30199448507573395,0.3025990288439913
disk_4000n.csv,27,7,nearest_neighbors,38,discretize,None,Synthetic,0.912890815990977,0.35628844711177793,0.034018472695196034,0.3358936522430046,0.24296334199572617,0.24427180185921768
disk_4000n.csv,12,10,rbf,12,discretize,None,Synthetic,5.612527801000397,0.3788520880220055,0.043794726190424745,0.34701925231709957,0.210485455235211,0.2112165318113069
disk_4000n.csv,7,14,nearest_neighbors,2,discretize,None,Synthetic,0.27402105000510346,0.3734761190297574,-0.0002261882100428623,-0.037094864268227334,0.0010583893234346485,0.0016775689131432337
disk_4000n.csv,15,5,nearest_neighbors,20,discretize,None,Synthetic,0.6549745439988328,0.3839091022755689,0.05994574559523345,0.33129156743917076,0.28133913524525184,0.2821294010582465
disk_4000n.csv,23,17,rbf,4,discretize,None,Synthetic,7.485506094002631,0.36071230307576896,0.036361003737083196,0.3118047656880761,0.2271985669574375,0.22838431893338565
disk_4000n.csv,26,25,nearest_neighbors,21,kmeans,None,Synthetic,4.269051883995417,0.35942098024506125,0.03740765570216224,0.32240529726619627,0.25774296537240227,0.2589935403728825
disk_4000n.csv,19,5,nearest_neighbors,26,kmeans,None,Synthetic,1.6714626260072691,0.36384983745936483,0.036335122530758136,0.3101217385948546,0.22864511962110826,0.22966452215879954
disk_4000n.csv,24,20,nearest_neighbors,14,kmeans,None,Synthetic,3.6137735360098304,0.3623368342085521,0.040251535431219135,0.3263045539142413,0.26327569164182085,0.26444030194311213
disk_4000n.csv,5,4,rbf,33,discretize,None,Synthetic,5.174124468991067,0.3924353588397099,0.00017424182632474488,0.36114049848761887,0.006337809064526314,0.006809951205114393
disk_4000n.csv,25,3,rbf,6,kmeans,None,Synthetic,5.33804638699803,0.3611859214803701,0.034805499855009386,0.2805495499418925,0.2092707308722925,0.21060132050341684
disk_4000n.csv,20,4,rbf,14,discretize,None,Synthetic,4.1817764270090265,0.3507720680170042,0.017354993891117217,0.3143000874184985,0.14508807467536808,0.14626749595116326
disk_4000n.csv,29,7,rbf,2,discretize,None,Synthetic,8.442032107996056,0.35577181795448864,0.03359827287932144,0.3107564064098534,0.24341890245534814,0.24481279772774608
disk_4000n.csv,34,26,rbf,9,kmeans,None,Synthetic,10.124656484011211,0.35595373843460865,0.0337318071678089,0.286034780695751,0.23947488103835096,0.24110685487603525
disk_4000n.csv,37,2,rbf,39,discretize,None,Synthetic,3.3779780309996568,0.34286184046011503,0.018422808565347174,0.29954534852353754,0.17625416086533016,0.1780942012523968
disk_4000n.csv,15,6,rbf,22,discretize,None,Synthetic,3.2941082250035834,0.36113453363340836,0.024420390427191,0.33341582961334165,0.16823039899946005,0.16914787870892412
disk_4000n.csv,6,14,rbf,22,kmeans,None,Synthetic,5.338627042990993,0.4843104526131533,0.16731812261659137,0.386583806115222,0.41601077340682185,0.4163305268650877
disk_4000n.csv,8,12,rbf,37,discretize,None,Synthetic,3.9486127529962687,0.44968204551137786,0.13033984109238975,0.3695059458840118,0.3757420617947593,0.37616999524196953
disk_4000n.csv,36,11,nearest_neighbors,21,discretize,None,Synthetic,0.7167949029972078,0.34855488872218054,0.027192226126134297,0.3442405236517691,0.24328560590431444,0.24492838576375076
disk_4000n.csv,31,2,rbf,13,discretize,None,Synthetic,6.905861566992826,0.3523027006751688,0.02985177900768874,0.31780765145096934,0.23007489030115472,0.23156650764504128
disk_4000n.csv,23,6,rbf,23,kmeans,None,Synthetic,6.51832411599753,0.363708927231808,0.036579392066844796,0.27057644280562093,0.21073058283038218,0.2119737562734913
disk_4000n.csv,23,2,rbf,17,kmeans,None,Synthetic,9.470929525006795,0.36318279569892475,0.03656338524672408,0.27801138439341755,0.21033145944852794,0.2115701527201497
disk_4000n.csv,14,29,nearest_neighbors,13,kmeans,None,Synthetic,3.862567530988599,0.38840935233808455,0.06326313410293817,0.33397347606501454,0.27747971389292314,0.2782379223720336
disk_4000n.csv,29,20,nearest_neighbors,3,discretize,None,Synthetic,11.036777412999072,0.3552323080770193,0.013278604383908009,-0.4350375907270764,0.08389091428273666,0.08585347523757063
disk_4000n.csv,15,25,nearest_neighbors,37,discretize,None,Synthetic,0.9646928580041276,0.3818382095523881,0.056981602589049045,0.3319253008538103,0.26751524307025215,0.2683198933087661
disk_4000n.csv,2,26,rbf,37,discretize,None,Synthetic,3.899605643004179,0.4999801200300075,-0.0009051843043967158,0.35015051626360977,0.00014408593041548968,0.0003538863088395366
disk_4000n.csv,27,25,rbf,39,kmeans,None,Synthetic,9.30876322700351,0.36275931482870716,0.03943226305032012,0.28402588361557535,0.23912003374974525,0.24047632912230385
disk_4000n.csv,19,24,rbf,35,discretize,None,Synthetic,7.139305765987956,0.3534144786196549,0.0201997590490764,0.31094112398278884,0.15933520922012262,0.16044824740446645
disk_4000n.csv,23,15,nearest_neighbors,38,kmeans,None,Synthetic,3.1005384949967265,0.36410840210052514,0.041696187843959946,0.3252978521556506,0.25796968760396316,0.25910603724054593
disk_4000n.csv,8,20,rbf,30,kmeans,None,Synthetic,7.312552037998103,0.446807951987997,0.1247164220472148,0.36603400228132854,0.36532875769388673,0.36576508772461563
disk_4000n.csv,8,13,nearest_neighbors,16,kmeans,None,Synthetic,2.186752306006383,0.451458864716179,0.1328408719330474,0.3625656434368072,0.38964113921425725,0.390059904539365
disk_4000n.csv,7,6,nearest_neighbors,16,discretize,None,Synthetic,0.8837978149967967,0.466697424356089,0.14955865685514125,0.3816017353602593,0.4094240771899749,0.409788857038292
disk_4000n.csv,19,11,rbf,10,discretize,None,Synthetic,9.192227488994831,0.3518010752688172,0.017477307318475896,0.3072534332522811,0.15307404282029993,0.15419673178637852
2d-25c-no0.csv,17,5,nearest_neighbors,24,kmeans,None,Synthetic,0.45399464000365697,0.9766247649686011,0.7820284481014854,0.4907689170301399,0.8809036941780491,0.8869473492723187
2d-25c-no0.csv,31,9,nearest_neighbors,6,discretize,None,Synthetic,0.2556630319886608,0.9726761379302107,0.6681803689324121,0.4215403555496891,0.8509694111832149,0.8639230874887586
2d-25c-no0.csv,2,6,nearest_neighbors,25,discretize,None,Synthetic,0.1980847619997803,0.21629657205025019,0.018548765271941447,0.2416042077363376,0.15931011644067586,0.16382684133601108
2d-25c-no0.csv,22,8,nearest_neighbors,35,kmeans,None,Synthetic,0.7038878460007254,0.9761987472291428,0.7490061099746902,0.4726470679802445,0.866362237684961,0.8749577624033334
2d-25c-no0.csv,11,10,rbf,36,discretize,None,Synthetic,3.200772431999212,0.9207676680406071,0.4764258861204171,0.4706504960068982,0.7355555223488373,0.7446107804849541
2d-25c-no0.csv,17,27,rbf,16,kmeans,None,Synthetic,5.173423839994939,0.8220728948204007,0.2528159640125241,0.3449882146023748,0.6399950774972735,0.6572100219627177
2d-25c-no0.csv,9,17,nearest_neighbors,18,discretize,None,Synthetic,0.23078166499908548,0.9263984679287276,0.5324891634490199,0.36965641805269833,0.7775272827066104,0.7836954965845736
2d-25c-no0.csv,26,8,nearest_neighbors,30,kmeans,None,Synthetic,0.5060708660021191,0.9705788963950738,0.6643369096427795,0.4242408683050637,0.837353142147367,0.8494996797876683
2d-25c-no0.csv,4,18,rbf,11,kmeans,None,Synthetic,1.8516401840024628,0.7431053308953439,0.1979918871783979,0.46970274816372454,0.5178946999556852,0.5237552504722307
2d-25c-no0.csv,4,11,nearest_neighbors,9,kmeans,None,Synthetic,0.4058747810049681,0.6884118198024591,0.16890242277798076,0.08541872933817568,0.523008477529948,0.5290706992302585
2d-25c-no0.csv,4,13,rbf,34,kmeans,None,Synthetic,2.5296169990033377,0.7431053308953439,0.1979918871783979,0.46970274816372454,0.5178946999556852,0.5237552504722307
2d-25c-no0.csv,33,12,rbf,3,discretize,None,Synthetic,2.29288028900919,0.9753138645880717,0.7173742771918198,0.48323168424077045,0.8382106548098597,0.8527531074210573
2d-25c-no0.csv,37,15,nearest_neighbors,26,kmeans,None,Synthetic,0.6711837030015886,0.9667895283247051,0.5608185651920007,0.3818780027502356,0.8157046572452255,0.834341024928838
2d-25c-no0.csv,11,21,rbf,29,discretize,None,Synthetic,2.4043110700004036,0.906262162159472,0.43220003649095556,0.44627103284377473,0.7151162586972312,0.7244305705236199
2d-25c-no0.csv,20,10,rbf,36,discretize,None,Synthetic,2.7448106790106976,0.947431600761656,0.5753558868514994,0.4731077041308738,0.7951388953644594,0.8071717252979819
2d-25c-no0.csv,6,27,nearest_neighbors,22,discretize,None,Synthetic,0.1473016230011126,0.8601447464945609,0.3625058089104552,0.3551456912280114,0.6846036983730808,0.6904761330072241
2d-25c-no0.csv,13,7,rbf,36,discretize,None,Synthetic,2.6867424060037592,0.9124254842219154,0.44263823352751647,0.43837980662772175,0.7293332174931263,0.7403452922012674
2d-25c-no0.csv,16,18,nearest_neighbors,3,discretize,None,Synthetic,1.5274343519995455,0.8927609831454243,0.20186684955360495,-0.27611568141190507,0.4581495941590775,0.48478145890857466
2d-25c-no0.csv,30,2,nearest_neighbors,38,discretize,None,Synthetic,0.10536891600349918,0.9684070022186765,0.6086979864168122,0.3924038276678841,0.8245613483926685,0.8393900628264848
2d-25c-no0.csv,36,15,rbf,4,kmeans,None,Synthetic,4.67566279800667,0.9672095738528627,0.6676993035459835,0.46139978738994797,0.8122557335297897,0.8288185828891048
2d-25c-no0.csv,8,13,nearest_neighbors,31,discretize,None,Synthetic,0.134707705990877,0.9121099523915223,0.4884882329539957,0.4075247036748755,0.7561265882975765,0.76215683086351
2d-25c-no0.csv,15,19,nearest_neighbors,26,discretize,None,Synthetic,0.10801266999624204,0.96185548642168,0.6832777931291704,0.4266193275283993,0.847033324307265,0.8539956299596886
2d-25c-no0.csv,35,6,nearest_neighbors,34,kmeans,None,Synthetic,0.5054253120033536,0.9677699663465893,0.5800089459965745,0.3899690304194963,0.8194489999961526,0.83687596226258
2d-25c-no0.csv,39,25,nearest_neighbors,3,kmeans,None,Synthetic,2.6185408729943447,0.8436335729849013,0.10033606303701147,-0.45261186201087455,0.39972731323894084,0.4596549028332361
2d-25c-no0.csv,33,4,rbf,32,kmeans,None,Synthetic,2.270552961010253,0.9665486491355721,0.6706388766159878,0.41779895609914797,0.8183147412728109,0.8332174829279462
2d-25c-no0.csv,25,5,nearest_neighbors,11,kmeans,None,Synthetic,0.5163786180055467,0.9753009247969199,0.7290492467119086,0.434929865265309,0.8684342455079869,0.8779303051392826
2d-25c-no0.csv,22,18,rbf,5,discretize,None,Synthetic,2.666772836993914,0.9567064449118253,0.6133926825588711,0.4574116653598538,0.8039667089796958,0.8166783115633734
2d-25c-no0.csv,18,24,nearest_neighbors,15,kmeans,None,Synthetic,1.591721939999843,0.977837123862667,0.786891819098853,0.4880985692665014,0.8801980599627257,0.8866067699480665
2d-25c-no0.csv,35,9,nearest_neighbors,12,kmeans,None,Synthetic,0.8881272919970797,0.9715762556823102,0.6381621564671484,0.4109035581749122,0.8461969292663998,0.8610008248459751
2d-25c-no0.csv,25,13,rbf,20,discretize,None,Synthetic,3.013453950014082,0.964223468202454,0.6476459038066409,0.46526630109478845,0.7972847732912217,0.8116588699216901
2d-25c-no0.csv,10,24,rbf,30,discretize,None,Synthetic,2.86744310100039,0.9192965133235057,0.4735379212459571,0.4625952604168729,0.7256858162824928,0.73418374817658
2d-25c-no0.csv,36,2,nearest_neighbors,14,kmeans,None,Synthetic,0.15768352799932472,0.9709989419232312,0.627153210884683,0.38281149312904345,0.8405711874770799,0.8563049507983392
2d-25c-no0.csv,23,6,rbf,32,discretize,None,Synthetic,2.918839147008839,0.9633565021952853,0.6485354117265542,0.47506046839954297,0.8025083273953816,0.8156180680075382
2d-25c-no0.csv,27,4,rbf,18,discretize,None,Synthetic,2.953502047006623,0.9684955900196386,0.681315426603433,0.4897524366740998,0.8151511728318345,0.829152863963608
2d-25c-no0.csv,26,22,nearest_neighbors,19,discretize,None,Synthetic,0.10253068400197662,0.9730314845026093,0.6909431764104911,0.41694113664296234,0.850744629707415,0.8618807947777806
2d-25c-no0.csv,8,26,nearest_neighbors,6,kmeans,None,Synthetic,2.3675794059963664,0.9024180488188459,0.4636263527385735,0.3897596563062469,0.765478821349446,0.7713388381601348
2d-25c-no0.csv,23,14,rbf,36,kmeans,None,Synthetic,4.528282526996918,0.930303298750912,0.5061429499271766,0.44785566498839474,0.7706918468373805,0.7847513741156293
2d-25c-no0.csv,20,25,nearest_neighbors,18,discretize,None,Synthetic,0.20596243800537195,0.9756582621064188,0.7523491658487824,0.46362323343136885,0.8727228400586878,0.8802204105874551
2d-25c-no0.csv,39,3,rbf,39,kmeans,None,Synthetic,5.31823093300045,0.9734634744533684,0.7178460711829118,0.43725553596268135,0.8289408106081136,0.8444097292556629
2d-25c-no0.csv,20,19,nearest_neighbors,26,kmeans,None,Synthetic,1.4207501060009236,0.974000973470442,0.7376534683696894,0.45818353352900404,0.8643449998001632,0.8723445370055982
2d-25c-no0.csv,23,29,rbf,12,kmeans,None,Synthetic,6.245148365997011,0.9236084498826959,0.47702800953802477,0.3900850206244934,0.7517162150606045,0.7669440413859407
2d-25c-no0.csv,23,8,nearest_neighbors,17,discretize,None,Synthetic,0.19818440900417045,0.97427768592738,0.7220194297765277,0.4439866977179784,0.8587581259977126,0.8682092634421869
2d-25c-no0.csv,28,23,rbf,7,kmeans,None,Synthetic,4.568781758003752,0.9399603644243336,0.521496826396066,0.31198633836126727,0.7548992240759248,0.7727031078559919
2d-25c-no0.csv,36,22,nearest_neighbors,14,discretize,None,Synthetic,0.18917428400891367,0.9703788273164964,0.6154797050890011,0.3823111633268597,0.838595510508426,0.8545108188462558
2d-25c-no0.csv,17,14,nearest_neighbors,7,discretize,None,Synthetic,0.1757932409964269,0.9729020865910917,0.7446052154034304,0.451718942594409,0.8637007250603711,0.8706104941977236
2d-25c-no0.csv,3,22,nearest_neighbors,20,kmeans,None,Synthetic,0.3408717549900757,0.5857634427011117,0.11488999802513569,0.19242583957342185,0.4326716659129756,0.43779355492464517
2d-25c-no0.csv,16,18,rbf,4,kmeans,None,Synthetic,3.5812768379983027,0.8767654105447353,0.3496915042639701,0.3649711517154573,0.6831351124501363,0.6976064958673631
2d-25c-no0.csv,39,8,nearest_neighbors,27,kmeans,None,Synthetic,0.4921288149926113,0.9671229767890008,0.5579335389703266,0.39138060381143996,0.8156706068320997,0.835155745744674
2d-25c-no0.csv,17,20,rbf,11,kmeans,None,Synthetic,4.389762482998776,0.8857854403460698,0.36951205329516496,0.37920154568296516,0.6778071500029895,0.6926709419625398
2d-25c-no0.csv,15,15,nearest_neighbors,36,discretize,None,Synthetic,0.09478166900225915,0.9706366277709816,0.7411232689972973,0.4586441761618296,0.8627609267239579,0.8689504861454341
2d-25c-no0.csv,5,15,nearest_neighbors,19,kmeans,None,Synthetic,0.3007905330014182,0.7881796003197123,0.25438872307246324,0.28421268621877216,0.6149743220992541,0.6210290749621526
2d-25c-no0.csv,5,2,nearest_neighbors,5,discretize,None,Synthetic,0.5689124339987757,0.801987352847202,0.2691419967696319,0.32737597687539144,0.6148421660012982,0.6208494405616134
2d-25c-no0.csv,5,17,rbf,36,kmeans,None,Synthetic,2.3660298750037327,0.7590740285451792,0.21757733841814592,0.46550137065274355,0.5647454796303845,0.5717449532299281
2d-25c-no0.csv,25,7,nearest_neighbors,10,kmeans,None,Synthetic,0.9198506259999704,0.9717534312842344,0.6882424272134648,0.43791419653023295,0.8541139199017072,0.8646325761972589
2d-25c-no0.csv,11,13,nearest_neighbors,17,discretize,None,Synthetic,0.20612607699877117,0.9437875564996073,0.5968165397077861,0.3509445732969873,0.8112375821404381,0.8176056356989172
2d-25c-no0.csv,21,18,rbf,24,discretize,None,Synthetic,2.1814109289989574,0.9612901170852025,0.6478693108422733,0.46372789937209147,0.8128348683040515,0.8243563778553882
2d-25c-no0.csv,35,29,rbf,37,kmeans,None,Synthetic,4.65796974398836,0.959203824604117,0.617352286318155,0.4474480839596349,0.8041426734337285,0.8211547088097464
2d-25c-no0.csv,27,15,rbf,13,discretize,None,Synthetic,4.668281663995003,0.9685851731891508,0.6823480735492164,0.48762555698024745,0.817794538803609,0.8315609074283887
2d-25c-no0.csv,3,29,nearest_neighbors,20,kmeans,None,Synthetic,0.33054404400172643,0.5857634427011117,0.11488999802513569,0.19242583957342185,0.4326716659129756,0.43779355492464517
2d-25c-no0.csv,5,10,rbf,30,discretize,None,Synthetic,3.7853766469925176,0.7812777147930678,0.24518539314857302,0.48568797596358365,0.5956112760294405,0.6020182545404373
2d-25c-no0.csv,2,6,rbf,23,discretize,None,Synthetic,2.8950257059914293,0.5063101389235886,0.0823788436120217,0.45702127714359975,0.31542750180323725,0.3186034342102764
2d-25c-no0.csv,10,22,nearest_neighbors,23,discretize,None,Synthetic,0.12925153400283307,0.9277740672650159,0.5331203349650233,0.3634564003258592,0.7824428855278048,0.7891884739108033
2d-25c-no0.csv,34,8,rbf,34,discretize,None,Synthetic,3.2587948529981077,0.9753755774381802,0.7160804272422309,0.4801888241829569,0.8365451865549102,0.851652279821403
2d-25c-no0.csv,27,18,nearest_neighbors,33,discretize,None,Synthetic,0.12604816300154198,0.9711472518372015,0.6629690254123547,0.4305790227176507,0.8388412832047225,0.8512770206385679
2d-25c-no0.csv,35,25,rbf,38,kmeans,None,Synthetic,5.831977851994452,0.9712447979551149,0.7028608258727504,0.4785858212115743,0.8282432418614005,0.8429331285150682
2d-25c-no0.csv,3,3,nearest_neighbors,21,kmeans,None,Synthetic,0.2595715770003153,0.5874854302928474,0.11268466802558957,0.19125080341997489,0.4237570708528928,0.428953607013107
2d-25c-no0.csv,4,3,nearest_neighbors,28,kmeans,None,Synthetic,0.35380296999937855,0.7428146832787041,0.21010745654529814,0.2929220109979979,0.5542662562334949,0.5597407137851512
2d-25c-no0.csv,11,13,nearest_neighbors,39,discretize,None,Synthetic,0.12293591001071036,0.9407486963160414,0.5802421078521485,0.35784476895178974,0.7967445800578598,0.8036210564363571
2d-25c-no0.csv,27,7,nearest_neighbors,38,discretize,None,Synthetic,0.09805034300370608,0.9713174598592748,0.664785615331131,0.4311465223072009,0.8403870779230823,0.8527039463773727
2d-25c-no0.csv,12,10,rbf,12,discretize,None,Synthetic,4.454859744000714,0.9280856176212086,0.4934085566991919,0.47573778507408715,0.7493382712884411,0.7586482484257614
2d-25c-no0.csv,7,14,nearest_neighbors,2,discretize,None,Synthetic,0.15568045800318941,0.8204962310369849,0.022505598964439315,-0.0826376000363639,0.06572291556820643,0.08581974032877422
2d-25c-no0.csv,15,5,nearest_neighbors,20,discretize,None,Synthetic,0.12339753599371761,0.961717130193211,0.6815305712067837,0.4266080897484763,0.847950121302491,0.8548698701324555
2d-25c-no0.csv,23,17,rbf,4,discretize,None,Synthetic,3.799933107002289,0.9530385118045733,0.6049574854691753,0.4844745730213534,0.8047791390981074,0.8178247058692968
