dataset,n_clusters,affinity,linkage,compute_full_tree,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,silhouette_score,adjusted_mutual_info_score,normalized_mutual_info_score
vertebral_RL.csv,14,l2,complete,auto,None,Real,0.0018208324909210203,0.4670216097713749,0.017138873495202604,0.1396450834252078,0.11655354518042392,0.13164787040762785
vertebral_RL.csv,35,l1,single,False,None,Real,0.0012581944465637207,0.500782962730974,-0.07100374713544214,-0.19574166271968893,-0.028345075089842124,0.07268503195992533
vertebral_RL.csv,14,euclidean,single,auto,None,Real,0.0013436228036880493,0.5316003758221108,-0.042417474742262325,-0.05555533050439893,-0.019248663670917564,0.03901405845781231
vertebral_RL.csv,37,l2,complete,True,None,Real,0.0018873214721679688,0.4515502662073285,0.013721514932689218,0.15412779226741766,0.10772704409211932,0.13878750164308232
vertebral_RL.csv,2,euclidean,ward,auto,None,Real,0.0019169040024280546,0.6066186449525003,0.21223925734998267,0.3029271948253048,0.1608712551830434,0.1629416144258669
vertebral_RL.csv,20,manhattan,average,True,None,Real,0.0018397755920886996,0.4761666144691513,0.011115125861180243,0.1397070217485776,0.10019455963509273,0.12776014249923867
vertebral_RL.csv,31,euclidean,average,True,None,Real,0.0018884204328060148,0.4564568326547656,-0.004972477721967715,0.128191386611031,0.10651867423652707,0.1406196862728007
vertebral_RL.csv,2,l1,single,False,None,Real,0.0011667311191558838,0.5592650589831925,-0.0033733070215385646,0.7590900146395779,-0.002397019424300048,0.0038701726397943306
vertebral_RL.csv,35,euclidean,average,True,None,Real,0.0020658746361732483,0.45587222048230497,-0.005871769657262761,0.11546564221531667,0.10308173119267093,0.14170549562690166
vertebral_RL.csv,8,l2,complete,True,None,Real,0.0018728114664554602,0.4710721369662804,0.004790567540504839,0.2399138589281257,0.12891818960778895,0.13816137929193004
vertebral_RL.csv,21,euclidean,complete,True,None,Real,0.0018260329961776733,0.4583150642029439,0.007830407194971706,0.1364432849939956,0.11482345566293466,0.13597056162202606
vertebral_RL.csv,26,manhattan,single,auto,None,Real,0.0012281164526939392,0.5163169433134983,-0.055460467276133456,-0.1836135436631207,-0.031157516455541517,0.057395986177759324
vertebral_RL.csv,30,euclidean,average,False,None,Real,0.0018794126808643339,0.4564985906670842,-0.0049048195942370575,0.1304129079234192,0.10801658730678644,0.14090422851712725
vertebral_RL.csv,20,cosine,complete,False,None,Real,0.0018419809639453886,0.4644117340014615,0.0322618163848905,0.07872777969413453,0.13332947789372504,0.150229888443368
vertebral_RL.csv,38,cosine,complete,False,None,Real,0.0019052326679229734,0.4547656331558618,0.02010146935888088,0.06631142133250745,0.12604602907667714,0.15698346036596322
vertebral_RL.csv,36,euclidean,average,False,None,Real,0.0018935240805149078,0.4558513414761458,-0.005896030758460374,0.11320559420236892,0.10229835938716073,0.14208030698647775
vertebral_RL.csv,4,euclidean,average,auto,None,Real,0.0018120929598808289,0.5525837770122142,-0.013130775281217809,0.4020804137531141,-0.0031718027167105963,0.014245367754457791
vertebral_RL.csv,9,l1,average,True,None,Real,0.00180058553814888,0.4785677001774716,-0.0036081673802629186,0.2624804421316317,0.0956644164689985,0.10978573616244182
vertebral_RL.csv,24,l2,complete,False,None,Real,0.0018426664173603056,0.4613633991022028,0.018321078943999536,0.12960931412111407,0.11714274011988192,0.14030933775373994
vertebral_RL.csv,27,manhattan,complete,True,None,Real,0.001934889703989029,0.4542436580018791,0.012784690676764571,0.1391061459936557,0.09995634621657777,0.12473819990769575
vertebral_RL.csv,2,manhattan,average,auto,None,Real,0.0018763169646263125,0.5592650589831925,-0.0033733070215385646,0.7590900146395779,-0.002397019424300048,0.0038701726397943306
vertebral_RL.csv,17,euclidean,single,True,None,Real,0.001367364078760147,0.5276333646518425,-0.047710742946305465,-0.10600591411638778,-0.025874415945899832,0.04258693960285285
vertebral_RL.csv,9,manhattan,average,auto,None,Real,0.0018927194178104398,0.4785677001774716,-0.0036081673802629186,0.2624804421316317,0.0956644164689985,0.10978573616244182
vertebral_RL.csv,28,cosine,complete,True,None,Real,0.0018871650099754331,0.4597765946340954,0.026995101131844508,0.08473433862213822,0.13082828937418792,0.1539877243521203
vertebral_RL.csv,22,manhattan,single,auto,None,Real,0.0012669153511524198,0.5181542958555173,-0.0565226288204503,-0.1289672104245739,-0.029068298095441543,0.04989916890554417
vertebral_RL.csv,19,cosine,single,auto,None,Real,0.001310836523771286,0.5531892681908341,0.031009615255077432,-0.3838419245775487,0.0462270579656732,0.10410627875690756
vertebral_RL.csv,11,l2,single,True,None,Real,0.0013286322355270386,0.5397223092180812,-0.03135545607280092,0.07684427855163915,-0.018680705839164976,0.030317433138264613
vertebral_RL.csv,16,l2,average,False,None,Real,0.0018499009311199188,0.4810105438981104,0.01588624948404903,0.14279834877221384,0.10360684492462853,0.12680002626974762
vertebral_RL.csv,20,l2,single,auto,None,Real,0.001361757516860962,0.5237707485123708,-0.049310241433976165,-0.14278501072791744,-0.030455946831301883,0.045035634437251136
vertebral_RL.csv,32,l1,complete,True,None,Real,0.0018412843346595766,0.4512162021087796,0.010890121213934062,0.14320173953205778,0.09327305101794152,0.121840471116008
vertebral_RL.csv,11,manhattan,single,auto,None,Real,0.0012453868985176086,0.5397223092180812,-0.03135545607280092,-0.04690790576915282,-0.018680705839164976,0.030317433138264613
vertebral_RL.csv,16,manhattan,average,auto,None,Real,0.0018592067062854765,0.4729303685144587,-0.007660153637119695,0.1678977677789932,0.07987841266218429,0.1053636980314086
vertebral_RL.csv,26,manhattan,single,True,None,Real,0.0012430325150489807,0.5163169433134983,-0.055460467276133456,-0.1836135436631207,-0.031157516455541517,0.057395986177759324
vertebral_RL.csv,28,cosine,single,True,None,Real,0.001568969339132309,0.5531892681908341,0.04277801732772647,-0.3958424395713507,0.03662434381412315,0.11314114016842478
vertebral_RL.csv,31,cosine,average,auto,None,Real,0.002092693001031876,0.4643908549953023,0.02552282240564816,0.03956570307888831,0.13359435135205444,0.16294215771733156
vertebral_RL.csv,23,euclidean,average,False,None,Real,0.0019239000976085665,0.4602568117757595,-0.003352765198020096,0.16313784134298165,0.09999406244839064,0.1276427715176007
vertebral_RL.csv,21,cosine,complete,auto,None,Real,0.001868393272161484,0.4634721787242928,0.030766683963916307,0.07729116037207827,0.1312439469189561,0.14909414744125574
vertebral_RL.csv,37,l2,complete,auto,None,Real,0.0019881948828697205,0.4515502662073285,0.013721514932689218,0.15412779226741766,0.10772704409211932,0.13878750164308232
vertebral_RL.csv,18,l2,single,True,None,Real,0.0013374574482440946,0.5276333646518425,-0.044234768036656096,-0.13273138408275478,-0.02865030442674233,0.04165555353564181
vertebral_RL.csv,2,l2,complete,auto,None,Real,0.0017582401633262634,0.5592650589831925,-0.0033733070215385646,0.7590900146395779,-0.002397019424300048,0.0038701726397943306
vertebral_RL.csv,4,l1,average,True,None,Real,0.0018072649836540227,0.4951665100741205,-0.056259689488968236,0.3525940915712141,0.11563453456671835,0.12436259378058108
vertebral_RL.csv,3,l1,average,False,None,Real,0.0018035918474197388,0.5547969516651008,-0.009917565392259516,0.44034502535595615,-0.0010234394715736687,0.010998229327700036
vertebral_RL.csv,27,l1,single,True,None,Real,0.0012229830026626587,0.5127257542540975,-0.0599445868547598,-0.17624688672858266,-0.02906696364737257,0.06007626784049948
vertebral_RL.csv,6,euclidean,average,True,None,Real,0.0018280446529388426,0.4940181647353586,-0.045813450431108765,0.2999025979427198,0.08716227932735489,0.10147134469642276
vertebral_RL.csv,21,manhattan,complete,True,None,Real,0.0019737817347049713,0.4613425200960434,0.021285466832625704,0.14970469241511908,0.10371821398444037,0.12404340180075285
vertebral_RL.csv,13,l2,complete,False,None,Real,0.0022069141268730164,0.4653512892786304,0.007890148453397841,0.18343176158076405,0.11736203602534713,0.13211283284362138
vertebral_RL.csv,29,euclidean,single,True,None,Real,0.0013592652976512911,0.4993840693183004,-0.07897197293663061,-0.13862173101401642,-0.02251481483538587,0.06541264114417096
vertebral_RL.csv,29,manhattan,complete,False,None,Real,0.0022327005863189697,0.4515293872011692,0.011312635272473004,0.14822253499000068,0.0947379477424736,0.12032358721369585
vertebral_RL.csv,12,l1,average,True,None,Real,0.001891732215881348,0.4774819918571876,-0.0010633006653634355,0.1994421422858251,0.08677988389826165,0.1057398834369236
vertebral_RL.csv,7,cosine,single,False,None,Real,0.0012447349727153778,0.5662386470404008,0.02126354173965556,-0.3629285672716814,0.013650101968052079,0.045363296754370085
vertebral_RL.csv,5,l1,average,True,None,Real,0.0018315203487873077,0.4898423635034973,-0.06588063570496529,0.3246728463106466,0.10805145940193163,0.11926110490796495
vertebral_RL.csv,26,l1,complete,False,None,Real,0.0018666647374629972,0.4578139680551206,0.018462778475495063,0.14067169702758234,0.10260279630155468,0.12678689916482672
vertebral_RL.csv,13,l2,average,auto,None,Real,0.0018467344343662266,0.4957302432404218,0.036884838270243366,0.1874567509304717,0.10847573810861047,0.12854007505567633
vertebral_RL.csv,7,cosine,single,auto,None,Real,0.001227494329214096,0.5662386470404008,0.02126354173965556,-0.3629285672716814,0.013650101968052079,0.045363296754370085
vertebral_RL.csv,37,l2,complete,False,None,Real,0.0019102245569229128,0.4515502662073285,0.013721514932689218,0.15412779226741766,0.10772704409211932,0.13878750164308232
vertebral_RL.csv,5,euclidean,average,False,None,Real,0.0018377527594566343,0.5503914813654871,-0.016291271257470638,0.2430054136368813,-0.0052002429711076594,0.017314476609895036
vertebral_RL.csv,37,manhattan,average,auto,None,Real,0.0019235834479331968,0.4539095939033302,-0.009797291508895124,0.11715478376103973,0.09376784298892753,0.13489816467382432
vertebral_RL.csv,12,manhattan,average,True,None,Real,0.0018542855978012085,0.4774819918571876,-0.0010633006653634355,0.1994421422858251,0.08677988389826165,0.1057398834369236
vertebral_RL.csv,17,manhattan,single,False,None,Real,0.0012506023049354553,0.5276333646518425,-0.047710742946305465,-0.12249814057407732,-0.025874415945899832,0.04258693960285285
vertebral_RL.csv,4,l2,complete,False,None,Real,0.001800239086151123,0.4891115982879215,-0.05002617421115742,0.3197422302541538,0.14911512739329014,0.15603125794288242
vertebral_RL.csv,39,euclidean,average,auto,None,Real,0.001946073025465012,0.4533041027247103,-0.0040890632654023,0.11629594612633508,0.09916602980854447,0.1404153154561447
vertebral_RL.csv,11,cosine,average,False,None,Real,0.0018691122531890871,0.507860945818979,0.07986593479149652,0.06393462445447462,0.16511095331334746,0.177336088531314
vertebral_RL.csv,25,manhattan,complete,auto,None,Real,0.0018695890903472898,0.4578139680551206,0.018298362535810467,0.13916713797637872,0.09906973770809337,0.12245763538074525
vertebral_RL.csv,12,l1,complete,auto,None,Real,0.0018214322626590727,0.4738072867731496,0.035997791815211316,0.14481972071613616,0.10487761744725553,0.11730730321242418
vertebral_RL.csv,33,euclidean,average,True,None,Real,0.0019195638597011566,0.4563941956362877,-0.005064411668876086,0.11933307792216892,0.10463234710682444,0.14110578476734847
vertebral_RL.csv,16,cosine,average,True,None,Real,0.0018804296851158144,0.4826182273723771,0.04059456976012845,0.08378315633903986,0.15566880471772565,0.17293871041605965
vertebral_RL.csv,18,euclidean,complete,True,None,Real,0.0018524825572967531,0.4596930786094582,0.00663252005755027,0.13203143353466965,0.12295144012210345,0.14139649090145245
vertebral_RL.csv,2,euclidean,single,auto,None,Real,0.0013067498803138733,0.5592650589831925,-0.0033733070215385646,0.7590900146395779,-0.002397019424300048,0.0038701726397943306
vertebral_RL.csv,8,cosine,single,auto,None,Real,0.001223638653755188,0.5594112120263075,0.01103644960973927,-0.3739255997660091,0.01696890509284075,0.051418833198844736
vertebral_RL.csv,36,l2,single,auto,None,Real,0.001400437206029892,0.49921703726902594,-0.07276044020602115,-0.1585987289721152,-0.02181090177531317,0.07991871763538219
vertebral_RL.csv,23,cosine,average,False,None,Real,0.001904372125864029,0.4667084246789853,0.016202341265418203,0.06017056076442129,0.14883333426048329,0.17197939816707425
vertebral_RL.csv,22,cosine,average,auto,None,Real,0.0018922053277492523,0.4682117131224554,0.018640585866636392,0.06582204500158513,0.15157724336857908,0.17372038837949402
vertebral_RL.csv,31,euclidean,ward,True,None,Real,0.0020455271005630493,0.4520096043428333,0.014784299736920706,0.1683406076155337,0.10896703764577503,0.13455496058577654
vertebral_RL.csv,3,manhattan,single,True,None,Real,0.00120491161942482,0.5570101263179873,-0.006692871398006651,0.4646834363637228,-0.004651598954551606,0.007505171420531827
vertebral_RL.csv,4,euclidean,ward,False,None,Real,0.0019573457539081573,0.5214531788286878,0.07658649687384594,0.2716178394715868,0.1466103882330016,0.15188382804469153
vertebral_RL.csv,16,euclidean,complete,True,None,Real,0.0018402338027954106,0.4604656018373525,0.006903265920603621,0.13622806197282036,0.11246093441682503,0.12928315760769404
vertebral_RL.csv,27,euclidean,single,False,None,Real,0.0013516955077648165,0.5026620732853117,-0.07520016746923652,-0.13846486194915647,-0.021110050035809298,0.06313768797487786
vertebral_RL.csv,5,euclidean,average,False,None,Real,0.0018384382128715515,0.5503914813654871,-0.016291271257470638,0.2430054136368813,-0.0052002429711076594,0.017314476609895036
vertebral_RL.csv,19,l1,average,False,None,Real,0.0018544122576713558,0.4744127779517695,0.00441369463414935,0.16789251781485878,0.09891491649123987,0.1259894109451379
vertebral_RL.csv,29,l1,single,True,None,Real,0.001249946653842926,0.5091972022131747,-0.06428248936193956,-0.17531106990662024,-0.030448143330829045,0.06241329399618189
vertebral_RL.csv,23,manhattan,complete,False,None,Real,0.0018827207386493683,0.4599018686710513,0.019368431020576726,0.14212914206148786,0.101764143833687,0.12409024588322418
vertebral_RL.csv,6,euclidean,complete,True,None,Real,0.0018038526177406309,0.4994467063367784,0.04287432401396864,0.23496936924262665,0.14278259774822602,0.15051680860451305
vertebral_RL.csv,2,manhattan,complete,True,None,Real,0.0017758719623088837,0.5592650589831925,-0.0033733070215385646,0.7590900146395779,-0.002397019424300048,0.0038701726397943306
vertebral_RL.csv,14,manhattan,complete,auto,None,Real,0.0018213652074337008,0.4647666771061698,0.022999882083287872,0.13975941987390894,0.10844152719090157,0.1224535823312014
vertebral_RL.csv,27,l1,complete,auto,None,Real,0.0018734149634838106,0.4542436580018791,0.012784690676764571,0.1391061459936557,0.09995634621657777,0.12473819990769575
vertebral_RL.csv,14,manhattan,single,False,None,Real,0.0012188367545604706,0.533583881407245,-0.03975742229048553,-0.09383569404980432,-0.022554685100817484,0.036832224924035616
vertebral_RL.csv,28,l1,single,True,None,Real,0.0012494735419750216,0.5109510387305565,-0.062136642671124516,-0.17369639436960288,-0.029773368106157383,0.06125965276679795
vertebral_RL.csv,22,l2,single,True,None,Real,0.001337941735982895,0.5199916483975363,-0.05419281466470175,-0.16758707347645588,-0.032093198545595315,0.04819498117630221
vertebral_RL.csv,4,l1,average,False,None,Real,0.0018252842128276825,0.4951665100741205,-0.056259689488968236,0.3525940915712141,0.11563453456671835,0.12436259378058108
vertebral_RL.csv,32,l1,single,True,None,Real,0.0012803375720977785,0.5024115252114,-0.07236971662680912,-0.18949405566901328,-0.029660722620819212,0.06698242397188778
vertebral_RL.csv,29,euclidean,single,False,None,Real,0.0013746879994869232,0.4993840693183004,-0.07897197293663061,-0.13862173101401642,-0.02251481483538587,0.06541264114417096
vertebral_RL.csv,39,l2,average,False,None,Real,0.0020602867007255554,0.4533041027247103,-0.0040890632654023,0.11629594612633508,0.09916602980854447,0.1404153154561447
vertebral_RL.csv,12,manhattan,single,auto,None,Real,0.0012810975313186646,0.5376552876083098,-0.034206465580742286,-0.04687433521617367,-0.020040073868968455,0.032584310908156285
vertebral_RL.csv,6,manhattan,single,True,None,Real,0.0011996217072010038,0.5503706023593277,-0.01633256230336722,0.14865100735626344,-0.010665675485793584,0.017209463058801753
dense-disk-5000.csv,27,euclidean,average,auto,None,Synthetic,0.3584393449127674,0.4786481105744959,0.07423133809553195,0.2775403662125637,0.2658279692991302,0.26688676233259706
dense-disk-5000.csv,4,manhattan,average,True,None,Synthetic,0.3342946916818619,0.5058088048181866,0.06068745262316354,0.2978649562393385,0.0784023856814122,0.07870247453044599
dense-disk-5000.csv,27,l2,average,False,None,Synthetic,0.3636566549539566,0.4786481105744959,0.07423133809553195,0.2775403662125637,0.2658279692991302,0.26688676233259706
dense-disk-5000.csv,21,euclidean,ward,True,None,Synthetic,0.3863289393484592,0.4714306606819563,0.062294027040015076,0.28237886907057563,0.25145370859899424,0.2522953344014361
dense-disk-5000.csv,9,cosine,single,True,None,Synthetic,0.2528618909418583,0.4506881368270453,-0.0015715192035366866,0.15064619710524832,-0.0001471374034390353,0.0004689003325573137
dense-disk-5000.csv,3,cosine,average,True,None,Synthetic,0.3270897753536701,0.4801265975484013,0.0022930498409400642,0.3345201944576484,-4.061475060250293e-06,0.0002328886480998502
dense-disk-5000.csv,36,l1,single,auto,None,Synthetic,0.10619031637907027,0.5875242275345826,0.04953829986427986,-0.4207511992512452,0.05123540747850666,0.061770700228482585
dense-disk-5000.csv,34,manhattan,complete,True,None,Synthetic,0.3205356411635876,0.4651382457363822,0.05413850762298703,0.2533014376772051,0.2386900841086021,0.239980124400312
dense-disk-5000.csv,15,euclidean,complete,auto,None,Synthetic,0.34324781969189644,0.494725996019532,0.09634943904818878,0.2588909564827576,0.2356193648446326,0.2362962617050641
dense-disk-5000.csv,33,l2,average,True,None,Synthetic,0.3693337142467499,0.4642268189532264,0.05284028077993032,0.2810486736371097,0.25025488864091794,0.2514862871733065
dense-disk-5000.csv,14,euclidean,average,False,None,Synthetic,0.35505760461091995,0.5322551505098939,0.15486428767428154,0.26554060475538793,0.2925267973042114,0.2931609457240526
dense-disk-5000.csv,39,euclidean,complete,False,None,Synthetic,0.3414789028465748,0.4572061270997697,0.042119274769833036,0.259302613678225,0.2263346321684131,0.2277833602720264
dense-disk-5000.csv,20,cosine,single,True,None,Synthetic,0.23553963378071785,0.4375218381011136,-0.0004623769043921718,0.08690714532076761,-0.0005997798666111722,0.0005048392054649852
dense-disk-5000.csv,17,cosine,single,auto,None,Synthetic,0.2338548004627228,0.4388523162815837,-0.00024520968132990935,0.10356111958520596,-0.00045223047126567083,0.0005183909119588235
dense-disk-5000.csv,20,manhattan,complete,auto,None,Synthetic,0.3215828351676464,0.4829346821745301,0.07944643045576301,0.269124265753636,0.23287387140926502,0.2337292701246694
dense-disk-5000.csv,24,manhattan,average,False,None,Synthetic,0.33436382561922073,0.4821109079759129,0.08002764981689467,0.2829650572701416,0.28798336574653505,0.2889040110051366
dense-disk-5000.csv,19,l1,complete,False,None,Synthetic,0.3251045867800713,0.4900576754006264,0.09031919640774133,0.2803190067084217,0.23862831287161906,0.2394532060143169
dense-disk-5000.csv,35,cosine,complete,auto,None,Synthetic,0.30774231255054474,0.4325266814067095,4.564559901045536e-05,0.03735572001774491,0.0007112372198066867,0.0023559541877999123
dense-disk-5000.csv,7,l2,single,auto,None,Synthetic,0.13425683975219727,0.5748172443612372,0.00978032802187268,-0.09847109812303552,0.012191337302466541,0.014413832866996018
dense-disk-5000.csv,31,manhattan,complete,auto,None,Synthetic,0.32381273806095123,0.4691542550206721,0.06000209005375232,0.2558562393848113,0.24278893660281195,0.2439888106577163
dense-disk-5000.csv,28,l1,complete,auto,None,Synthetic,0.3240365609526634,0.4698497122393666,0.061024284068166165,0.2627167435923978,0.2448747017492212,0.24596453622968936
dense-disk-5000.csv,10,cosine,single,False,None,Synthetic,0.2306547351181507,0.4462754895917159,-0.0010535622659973943,0.14951418591408547,-0.0002087783027546644,0.0004408320717254035
dense-disk-5000.csv,34,l1,complete,True,None,Synthetic,0.3211803883314133,0.4651382457363822,0.05413850762298703,0.2533014376772051,0.2386900841086021,0.239980124400312
dense-disk-5000.csv,27,l1,single,auto,None,Synthetic,0.11226390302181244,0.584984543927593,0.04169262291180802,-0.3963804954881796,0.04572909960287787,0.053899846320522346
dense-disk-5000.csv,39,l2,complete,True,None,Synthetic,0.3430567942559719,0.4572061270997697,0.042119274769833036,0.259302613678225,0.2263346321684131,0.2277833602720264
dense-disk-5000.csv,20,l1,single,True,None,Synthetic,0.10590865835547447,0.5821409179795143,0.032853990473206834,-0.3481795106803011,0.03777908503558367,0.044044387365000916
dense-disk-5000.csv,5,cosine,single,True,None,Synthetic,0.23551208898425105,0.4623334430791721,-0.0009670614193409608,0.2099594818787892,0.00014605750551464094,0.0005247836458606106
dense-disk-5000.csv,34,manhattan,single,auto,None,Synthetic,0.10608438029885292,0.5875331128650699,0.049555981201049926,-0.4194033940665104,0.05208243279429213,0.062026613515695765
dense-disk-5000.csv,15,cosine,complete,auto,None,Synthetic,0.3082796074450016,0.4380747297918968,-0.00021538553639588004,0.139258726546564,-0.0004362509469814286,0.00041300965067364543
dense-disk-5000.csv,11,manhattan,single,False,None,Synthetic,0.10591211915016174,0.5799496033660514,0.025991341513414413,-0.08900459214119065,0.03263703810730983,0.036018809189432
dense-disk-5000.csv,3,l2,single,auto,None,Synthetic,0.1339089572429657,0.5722192057459111,0.0014655502787383782,0.08519444228491277,0.0014391359395584185,0.002247887825525268
dense-disk-5000.csv,3,l1,single,False,None,Synthetic,0.10590650886297226,0.5722192057459111,0.0014655502787383782,0.04044772117007018,0.0014391359395584185,0.002247887825525268
dense-disk-5000.csv,5,l1,complete,auto,None,Synthetic,0.32523238286376,0.4838345820424589,0.04331776766482208,0.23916203416011225,0.03635122011304223,0.0367080519391152
dense-disk-5000.csv,14,l2,complete,auto,None,Synthetic,0.3401736095547676,0.4913606170613874,0.08924419062095287,0.25227732202395065,0.21511841286349234,0.21577679671386166
dense-disk-5000.csv,35,l1,single,False,None,Synthetic,0.10591401904821396,0.5875275895515237,0.04954499008759334,-0.4186008817311613,0.05164461716296299,0.061878496179436686
dense-disk-5000.csv,14,euclidean,single,auto,None,Synthetic,0.13395455852150914,0.5801007340323607,0.02647161492325141,-0.19834201180946226,0.03207676487529785,0.03648924959402729
dense-disk-5000.csv,37,l2,complete,True,None,Synthetic,0.3424756675958633,0.458757697918135,0.04441029841756425,0.2636786388593533,0.2276146846385411,0.22900298799136035
dense-disk-5000.csv,2,euclidean,ward,auto,None,Synthetic,0.37052493914961815,0.5101305975480811,0.01111276622902079,0.3063177228023085,0.0019526936861924886,0.002108739956285219
