param,importance,dataset,imputation,time_taken
algorithm,0.009131631686894133,disk_1000n.csv,False,1.1758428619941697
cluster_method,0.0386677161767299,disk_1000n.csv,False,1.1758428619941697
eps,0.024570585771045053,disk_1000n.csv,False,1.1758428619941697
leaf_size,0.024509243583478103,disk_1000n.csv,False,1.1758428619941697
max_eps,0.003690303043482134,disk_1000n.csv,False,1.1758428619941697
metric,0.006675261078498611,disk_1000n.csv,False,1.1758428619941697
min_samples,0.13322508679189254,disk_1000n.csv,False,1.1758428619941697
xi,0.1462864383254287,disk_1000n.csv,False,1.1758428619941697
"('min_samples', 'xi')",0.10674720936945112,disk_1000n.csv,False,1.1758428619941697
"('cluster_method', 'min_samples')",0.0559985982238772,disk_1000n.csv,False,1.1758428619941697
"('leaf_size', 'min_samples')",0.055938604697021575,disk_1000n.csv,False,1.1758428619941697
"('cluster_method', 'xi')",0.034001056105194716,disk_1000n.csv,False,1.1758428619941697
"('eps', 'xi')",0.025980343536619654,disk_1000n.csv,False,1.1758428619941697
"('leaf_size', 'xi')",0.02004092562374888,disk_1000n.csv,False,1.1758428619941697
"('algorithm', 'min_samples')",0.017742997859306307,disk_1000n.csv,False,1.1758428619941697
"('metric', 'xi')",0.014879112771265437,disk_1000n.csv,False,1.1758428619941697
"('max_eps', 'min_samples')",0.014839915137859316,disk_1000n.csv,False,1.1758428619941697
"('metric', 'min_samples')",0.01198028380844103,disk_1000n.csv,False,1.1758428619941697
"('eps', 'min_samples', 'metric')",0.0003815602737826182,disk_1000n.csv,False,1.1758428619941697
"('eps', 'algorithm', 'leaf_size')",2.4319551472482245e-05,disk_1000n.csv,False,1.1758428619941697
algorithm,0.004499141522568176,segment_RL.csv,False,2.88096762704663
cluster_method,0.07901396913494349,segment_RL.csv,False,2.88096762704663
eps,0.020735233761154718,segment_RL.csv,False,2.88096762704663
leaf_size,0.01538989064977595,segment_RL.csv,False,2.88096762704663
max_eps,0.0026599760395278897,segment_RL.csv,False,2.88096762704663
metric,0.005111097652213018,segment_RL.csv,False,2.88096762704663
min_samples,0.2345828047241229,segment_RL.csv,False,2.88096762704663
xi,0.0657296712683844,segment_RL.csv,False,2.88096762704663
"('cluster_method', 'min_samples')",0.17180125087227527,segment_RL.csv,False,2.88096762704663
"('min_samples', 'xi')",0.06345786882421156,segment_RL.csv,False,2.88096762704663
"('leaf_size', 'min_samples')",0.034739124880092405,segment_RL.csv,False,2.88096762704663
"('cluster_method', 'xi')",0.023161522879678733,segment_RL.csv,False,2.88096762704663
"('eps', 'xi')",0.018703113217656143,segment_RL.csv,False,2.88096762704663
"('eps', 'min_samples')",0.01792581658087859,segment_RL.csv,False,2.88096762704663
"('leaf_size', 'xi')",0.012973766937620184,segment_RL.csv,False,2.88096762704663
"('algorithm', 'min_samples')",0.01132108714506198,segment_RL.csv,False,2.88096762704663
"('metric', 'min_samples')",0.009426286861006865,segment_RL.csv,False,2.88096762704663
"('cluster_method', 'leaf_size')",0.009032484403518896,segment_RL.csv,False,2.88096762704663
"('eps', 'min_samples', 'metric')",0.00220473611584101,segment_RL.csv,False,2.88096762704663
"('eps', 'algorithm', 'leaf_size')",0.00011746111842716274,segment_RL.csv,False,2.88096762704663
algorithm,0.02290295885949826,dense-disk-3000.csv,False,1.2486431039869785
cluster_method,0.022468472965448523,dense-disk-3000.csv,False,1.2486431039869785
eps,0.01745213416565153,dense-disk-3000.csv,False,1.2486431039869785
leaf_size,0.013122881398725597,dense-disk-3000.csv,False,1.2486431039869785
max_eps,0.007822000305201084,dense-disk-3000.csv,False,1.2486431039869785
metric,0.004990847494462493,dense-disk-3000.csv,False,1.2486431039869785
min_samples,0.12505821403477507,dense-disk-3000.csv,False,1.2486431039869785
xi,0.19443833973287167,dense-disk-3000.csv,False,1.2486431039869785
"('min_samples', 'xi')",0.07923265257289827,dense-disk-3000.csv,False,1.2486431039869785
"('leaf_size', 'min_samples')",0.04008930690462736,dense-disk-3000.csv,False,1.2486431039869785
"('algorithm', 'min_samples')",0.038148308618986236,dense-disk-3000.csv,False,1.2486431039869785
"('eps', 'xi')",0.03301561043447401,dense-disk-3000.csv,False,1.2486431039869785
"('cluster_method', 'xi')",0.029118758943247385,dense-disk-3000.csv,False,1.2486431039869785
"('algorithm', 'xi')",0.028776234674105006,dense-disk-3000.csv,False,1.2486431039869785
"('metric', 'xi')",0.0254076664231572,dense-disk-3000.csv,False,1.2486431039869785
"('cluster_method', 'min_samples')",0.024070709339697748,dense-disk-3000.csv,False,1.2486431039869785
"('leaf_size', 'xi')",0.0195543745866529,dense-disk-3000.csv,False,1.2486431039869785
"('algorithm', 'cluster_method')",0.018184341494154585,dense-disk-3000.csv,False,1.2486431039869785
"('eps', 'min_samples', 'metric')",0.000704170590143428,dense-disk-3000.csv,False,1.2486431039869785
"('eps', 'algorithm', 'leaf_size')",0.0002627460884726644,dense-disk-3000.csv,False,1.2486431039869785
algorithm,0.0004669585409908947,spherical_4_3.csv,False,1.1279740879544988
cluster_method,0.34995800440848945,spherical_4_3.csv,False,1.1279740879544988
eps,0.008003041707215889,spherical_4_3.csv,False,1.1279740879544988
leaf_size,0.011014470131990993,spherical_4_3.csv,False,1.1279740879544988
max_eps,0.014878598228729063,spherical_4_3.csv,False,1.1279740879544988
metric,0.0025905682029177222,spherical_4_3.csv,False,1.1279740879544988
min_samples,0.051319057408434565,spherical_4_3.csv,False,1.1279740879544988
xi,0.111720829525788,spherical_4_3.csv,False,1.1279740879544988
"('cluster_method', 'xi')",0.11607873202374247,spherical_4_3.csv,False,1.1279740879544988
