dataset,n_clusters,affinity,linkage,compute_full_tree,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,adjusted_mutual_info_score,normalized_mutual_info_score,silhouette_score,davies_bouldin_score,calinski_harabasz_score,dunn_score,c_index_score,ratkowsky_lance_score,mc_clain_rao_score
vertebral_RL.csv,4,l2,complete,True,,Real,0.0018753960030153394,0.4891115982879215,-0.05002617421115742,0.14911512739329014,0.15603125794288242,0.3197422302541538,0.9430926290329824,77.7949505133293,0.0,0.12739609290104298,0.26228257003621225,0.5641986800883778
vertebral_RL.csv,25,manhattan,average,False,,Real,0.001969468896277249,0.4587326443261301,-0.005192101488984997,0.10460526463192192,0.1339515203297269,0.14612168348292534,0.9220811059168316,44.086096487461404,0.0,0.06276759621110943,0.1239619700169568,0.4541450148366998
vertebral_RL.csv,4,euclidean,average,True,,Real,0.001917176996357739,0.5525837770122142,-0.013130775281217809,-0.0031718027167105963,0.014245367754457791,0.4020804137531141,0.4428245538471852,15.795488116819847,0.0,0.08694012188191108,0.11044243255456614,0.39164646349911697
vertebral_RL.csv,34,manhattan,complete,False,,Real,0.002128160907886923,0.4509447750287086,0.011806074786125845,0.09236058133575732,0.12186157533817905,0.1339278549023763,1.234145061038473,53.34271872955675,0.0,0.0564472357135897,0.10858552457989358,0.3814810099506288
vertebral_RL.csv,34,manhattan,complete,auto,,Real,0.0020141099812462926,0.4509447750287086,0.011806074786125845,0.09236058133575732,0.12186157533817905,0.1339278549023763,1.234145061038473,53.34271872955675,0.0,0.0564472357135897,0.10858552457989358,0.3814810099506288
vertebral_RL.csv,5,l1,single,True,,Real,0.0015317780198529365,0.5503914813654871,-0.016291271257470638,-0.0052002429711076594,0.017314476609895036,0.1683370342138982,0.5053240775226472,12.337824206600834,0.0,0.13752399420755815,0.0987827709410254,0.4344039814942264
vertebral_RL.csv,12,euclidean,ward,False,,Real,0.002136472030542791,0.4648710721369663,0.01661700519811186,0.129207118529593,0.1412057341099961,0.17706996862963947,1.1948204968450755,78.82912297349746,0.0,0.0836600350691504,0.17551034185650574,0.469232124802462
vertebral_RL.csv,27,l1,complete,False,,Real,0.0021705529652535915,0.4542436580018791,0.012784690676764571,0.09995634621657777,0.12473819990769575,0.1391061459936557,1.1990408646356443,57.24342502149436,0.0,0.06924466400213264,0.12099697389229,0.4187273004629919
vertebral_RL.csv,2,l2,ward,auto,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,23,manhattan,complete,True,,Real,0.002142971963621676,0.4599018686710513,0.019368431020576726,0.101764143833687,0.12409024588322418,0.14212914206148786,1.1381303209828106,59.11414159361142,0.0,0.07437286731323957,0.13012703652596086,0.4353259702264578
vertebral_RL.csv,16,l1,single,auto,,Real,0.0014828459825366735,0.5295959912308175,-0.04510898723568204,-0.02482348033651919,0.040743314593493785,-0.1253158992768535,0.5492073648558302,5.414644563873879,0.0,0.21482767499506805,0.06938113488055836,0.5653427623079358
vertebral_RL.csv,15,manhattan,single,False,,Real,0.0013219929533079267,0.5315794968159515,-0.04245797877406661,-0.023717994714345908,0.03882686065554192,-0.09173332644667004,0.5445005881957973,5.621015756901613,0.0,0.20915164215694684,0.06959128429042777,0.5568439956021005
vertebral_RL.csv,14,manhattan,ward,True,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,9,l1,ward,True,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,8,euclidean,ward,True,,Real,0.002259535016492009,0.4828061384278109,0.04305438433455775,0.14774189992447614,0.1559416648156615,0.1739320019502974,1.431959029639439,91.6804764397425,0.0,0.10322332242015346,0.2072004938104544,0.5049944176413256
vertebral_RL.csv,26,cosine,single,False,,Real,0.0014527840539813044,0.5554442008560393,0.046170012090154436,0.04188288309036135,0.1137041953230012,-0.3918371005512661,2.233310895803716,0.4595431776322806,0.0,0.6710806181015416,0.013438802119631195,1.2125375785085606
vertebral_RL.csv,29,l2,single,auto,,Real,0.0015188680263236165,0.4993840693183004,-0.07897197293663061,-0.02251481483538587,0.06541264114417096,-0.13862173101401642,0.5860176282288542,5.2388979804443405,0.0,0.20146661584713133,0.0717107895651906,0.6010072995446514
vertebral_RL.csv,34,manhattan,single,auto,,Real,0.0014722360065206885,0.4991335212443888,-0.07616214479598962,-0.0307945092286083,0.06901458520694162,-0.1982470876485569,0.5738401321707531,4.5497010456764455,0.0,0.21219375426161588,0.06327837132103767,0.6119356109941929
vertebral_RL.csv,16,l2,complete,auto,,Real,0.0019721469143405557,0.4604656018373525,0.006903265920603621,0.11246093441682503,0.12928315760769404,0.13622806197282036,1.2283279273464371,62.54950773965787,0.0,0.08245944250227161,0.15202897634107318,0.46966099239583
vertebral_RL.csv,3,cosine,single,True,,Real,0.0013109419960528614,0.5615617496607161,0.0036506760387075617,0.002535213348408159,0.014605019817808445,-0.27223350159919546,1.843865122891331,0.30696221905665005,0.0,0.7940359944340818,0.006149924242939506,1.2083924493648703
vertebral_RL.csv,9,l2,complete,auto,,Real,0.0019776180852204557,0.4706545568430943,0.004120434066098116,0.12668130823162302,0.13749570785657814,0.24037323456445664,1.1339235032593211,81.98519069913274,0.0,0.09005991367888229,0.19478270025061628,0.5021557371201175
vertebral_RL.csv,15,euclidean,complete,auto,,Real,0.001984226983040571,0.4646414030692139,0.013282622882158871,0.11343464364745437,0.129543338784363,0.1370423620565002,1.2064683517151045,63.962277811133966,0.0,0.08512538890753253,0.1562796742447852,0.4751887721512724
vertebral_RL.csv,39,euclidean,single,False,,Real,0.0015007159672677515,0.4900093955527717,-0.08291661876365236,-0.016514778057060208,0.08546023316499803,-0.20235927548980187,0.5713925512241154,4.7292790464992525,0.0,0.20495080974839927,0.06435828659490629,0.614909320079566
vertebral_RL.csv,33,l1,single,True,,Real,0.0014081350527703762,0.5007620837248147,-0.074288303103884,-0.030240622361733405,0.06800930841151714,-0.1938350546863014,0.5689969322801048,4.634695143666967,0.0,0.20921731121507087,0.06393842593070011,0.6083250132114943
vertebral_RL.csv,8,euclidean,average,False,,Real,0.001981538021937013,0.4787764902390646,-0.07034637841804976,0.08205689286267462,0.0999025766624674,0.19641930525491547,0.7692883810684771,38.74872267160379,0.0,0.1237697130027176,0.1915274163826605,0.5613338279009626
vertebral_RL.csv,23,cosine,average,False,,Real,0.0020367600955069065,0.4667084246789853,0.016202341265418203,0.14883333426048329,0.17197939816707425,0.06017056076442129,1.2869525185958055,31.364643391285586,0.0,0.09286194143015186,0.12400948360044076,0.4873116410174438
vertebral_RL.csv,39,manhattan,single,auto,,Real,0.0013792830286547544,0.4975467167762814,-0.07471747553692029,-0.028600569146817075,0.0801234701967143,-0.2072522258377811,0.5591899117679632,4.184508757588061,0.0,0.21179234790523288,0.06057145569287808,0.6152354729371428
vertebral_RL.csv,5,cosine,average,True,,Real,0.001985548995435238,0.5674287503914813,0.1605397462301897,0.17486055005398876,0.18121747971757168,0.034902623239171066,1.45063065418049,58.79053229372939,0.026285532764936732,0.2188016864299421,0.2372074621891745,0.6605335090890301
vertebral_RL.csv,33,l2,single,False,,Real,0.0015366770094260571,0.4976719908132373,-0.0777076317379062,-0.017785177752713863,0.07706571887263862,-0.15965827092558715,0.5577560669618664,4.990146762375262,0.0,0.19723383088835725,0.06839901440914416,0.6015710833054916
vertebral_RL.csv,16,l1,single,False,,Real,0.0013099320931360126,0.5295959912308175,-0.04510898723568204,-0.02482348033651919,0.040743314593493785,-0.1253158992768535,0.5492073648558302,5.414644563873879,0.0,0.21482767499506805,0.06938113488055836,0.5653427623079358
vertebral_RL.csv,8,l2,ward,True,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,31,l1,average,True,,Real,0.0021672029979527,0.4542854160141978,-0.01101445700027593,0.0999579466057842,0.13544382687187262,0.12078019431696314,0.8579955676488528,39.06202621860747,0.0,0.05991794873992184,0.11157192259666616,0.4470603800977794
vertebral_RL.csv,2,l2,ward,False,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,8,euclidean,ward,auto,,Real,0.0021781319519504905,0.4828061384278109,0.04305438433455775,0.14774189992447614,0.1559416648156615,0.1739320019502974,1.431959029639439,91.6804764397425,0.0,0.10322332242015346,0.2072004938104544,0.5049944176413256
vertebral_RL.csv,26,euclidean,average,auto,,Real,0.0020287600345909595,0.4592546194801128,-0.004678240143999232,0.10125554996516158,0.13211946916901338,0.1549690202662952,0.9189187809598874,43.0670404030855,0.0,0.06155652522203031,0.12038416925075432,0.4531350434531042
vertebral_RL.csv,37,euclidean,ward,auto,,Real,0.002146071987226605,0.4505898319240004,0.01374456016879238,0.10393343909235304,0.13396080184740916,0.18163734998194306,1.0968081562008238,58.98574988167368,0.0,0.043880217292222995,0.10441851347061476,0.3460251000651122
vertebral_RL.csv,27,cosine,average,True,,Real,0.0020366590470075607,0.4660194174757282,0.0280859108952518,0.13924163820442007,0.16469932430930584,0.07384111879771922,1.2799864417506934,30.54760714788236,0.0,0.09288376811540493,0.1157530681993576,0.4701541914010259
vertebral_RL.csv,25,cosine,single,True,,Real,0.0012898120330646634,0.5554442008560393,0.04328982178842019,0.04561908891919952,0.11618462922384665,-0.3952982040363321,2.242372754846867,0.4559145847123958,0.0,0.6720729814621033,0.013587320016028154,1.210464587754141
vertebral_RL.csv,27,l2,single,auto,,Real,0.001413973979651928,0.5026620732853117,-0.07520016746923652,-0.021110050035809298,0.06313768797487786,-0.13846486194915647,0.5886700087987498,5.385161088053671,0.0,0.2027224423345798,0.07200910718234775,0.5991471288796177
vertebral_RL.csv,3,l2,single,False,,Real,0.0013174529885873199,0.5570101263179873,-0.006692871398006651,-0.004651598954551606,0.007505171420531827,0.4675897347506101,0.30614722279200995,17.95270570613647,0.0,0.06577010672266344,0.10751998839232696,0.3175343062529689
vertebral_RL.csv,30,manhattan,average,False,,Real,0.0019300869898870585,0.4542854160141978,-0.011024083906838577,0.10030921380913717,0.13458765230062775,0.12463962255042794,0.877026393697511,40.24622234964525,0.0,0.05991686626480047,0.11341333814231695,0.4470723169782034
vertebral_RL.csv,38,manhattan,complete,False,,Real,0.002043029060587287,0.44977555068378733,0.010799753037123421,0.09422555030152004,0.12649559320859652,0.13752314393989246,1.2761379490511615,51.51969446936224,0.0,0.05179988256881053,0.10286727857594774,0.3683749438661162
vertebral_RL.csv,2,manhattan,complete,True,,Real,0.0017727829981595278,0.5592650589831925,-0.0033733070215385646,-0.002397019424300048,0.0038701726397943306,0.7590900146395779,0.16977775897443764,29.37143501141052,0.0,-1.2917744285458204e-13,0.12382791316231274,0.23480461997052074
vertebral_RL.csv,38,cosine,single,False,,Real,0.0013428119709715247,0.5465497442321745,0.03852653098529715,0.02351346009648661,0.11827182140829948,-0.4080629810319406,2.038001438823055,0.5509878530931646,0.0,0.6318762671344627,0.016396236713983887,1.1483717117277232
vertebral_RL.csv,10,l2,ward,True,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,16,euclidean,complete,True,,Real,0.001973567996174097,0.4604656018373525,0.006903265920603621,0.11246093441682503,0.12928315760769404,0.13622806197282036,1.2283279273464371,62.54950773965787,0.0,0.08245944250227161,0.15202897634107318,0.46966099239583
vertebral_RL.csv,12,manhattan,ward,False,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,38,euclidean,average,auto,,Real,0.0020510799949988727,0.4533458607370289,-0.004021846110425543,0.10057210875399256,0.14068076548031086,0.11715560725469325,0.8574110027679065,38.79930326290695,0.0,0.057085705079631614,0.10093192429785074,0.42944262374093195
vertebral_RL.csv,37,l1,average,auto,,Real,0.0019182460382580761,0.4539095939033302,-0.009797291508895124,0.09376784298892753,0.13489816467382432,0.11715478376103973,0.8251827053714641,36.32971056422026,0.0,0.05862253656553479,0.10264570172278754,0.4425571128869427
vertebral_RL.csv,5,l1,complete,False,,Real,0.0017926740692928433,0.48397536277273207,-0.01979749946386807,0.12278103047770955,0.13069893580618194,0.3066658779142171,1.0081185809441764,93.71969981438843,0.0,0.11818543183333928,0.248029558955862,0.5545182733088495
vertebral_RL.csv,9,l2,complete,True,,Real,0.0018221440259367228,0.4706545568430943,0.004120434066098116,0.12668130823162302,0.13749570785657814,0.24037323456445664,1.1339235032593211,81.98519069913274,0.0,0.09005991367888229,0.19478270025061628,0.5021557371201175
vertebral_RL.csv,23,l2,single,auto,,Real,0.0013555139303207395,0.518133416849358,-0.05656245587127012,-0.032853840213164294,0.04970016592174312,-0.16687584111056242,0.5715250469190379,4.707272568197377,0.0,0.2312195872118093,0.06381910228583335,0.6033596537359748
vertebral_RL.csv,34,manhattan,average,auto,,Real,0.001887785037979484,0.4547447541497025,-0.008444647475315115,0.09885407683821698,0.1365963023550849,0.1213379827972684,0.847871040124032,38.43264944433806,0.0,0.058693160748540515,0.1068743269360777,0.4429362380426637
vertebral_RL.csv,9,l2,complete,auto,,Real,0.0017769039841368797,0.4706545568430943,0.004120434066098116,0.12668130823162302,0.13749570785657814,0.24037323456445664,1.1339235032593211,81.98519069913274,0.0,0.09005991367888229,0.19478270025061628,0.5021557371201175
vertebral_RL.csv,17,manhattan,ward,False,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,32,manhattan,ward,True,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,5,l1,ward,False,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,3,cosine,ward,True,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,7,euclidean,single,auto,,Real,0.0013876230223104358,0.5481991857187598,-0.019440588221207863,-0.0124503747886219,0.020102004454501683,0.13326264063339424,0.4468413521047702,9.090367903698798,0.0,0.1399818427753414,0.09060578274234284,0.4516884425053169
vertebral_RL.csv,11,euclidean,ward,auto,,Real,0.002002499997615814,0.4692139054181021,0.023518574830953026,0.13228040961296478,0.14342541314467733,0.17475384885200862,1.2317290714886808,81.40969662548122,0.0,0.08685980752913842,0.18297159774487415,0.4753708417075465
vertebral_RL.csv,6,l1,single,False,,Real,0.0011983480071648955,0.5503706023593277,-0.01633256230336722,-0.010665675485793584,0.017209463058801753,0.14865100735626344,0.4492944124791907,9.952926872211838,0.0,0.13779742928816432,0.09056132147191884,0.4345948537526235
vertebral_RL.csv,35,manhattan,complete,True,,Real,0.001850984990596771,0.4501931308069736,0.010617998467351798,0.0907178821908622,0.12104071385728267,0.13279063246542486,1.248484652558732,52.591051241286834,0.0,0.05561038548755516,0.10704353672355693,0.3792769275949808
vertebral_RL.csv,21,l2,complete,True,,Real,0.00181532499846071,0.4583150642029439,0.007830407194971706,0.11482345566293466,0.13597056162202606,0.1364432849939956,1.1812484720772995,57.804949575945685,0.0,0.07304055629138607,0.13472251132919832,0.4485272330467352
vertebral_RL.csv,8,l1,single,False,,Real,0.001248480984941125,0.5460486480843512,-0.022496566232179827,-0.014137898185800109,0.02284757556414248,0.09514076659246372,0.4637590899612678,8.137812910928735,0.0,0.1612134948654512,0.08050898551411835,0.4757007438657821
vertebral_RL.csv,10,cosine,ward,auto,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,36,manhattan,single,auto,,Real,0.0013823030749335885,0.5007620837248147,-0.07104263537589864,-0.0314113443627052,0.07245555967259283,-0.19775243833723893,0.563588647815894,4.4066898674745225,0.0,0.209418570565198,0.06197679716158695,0.6110183590809685
vertebral_RL.csv,38,l1,complete,False,,Real,0.001869025989435613,0.44977555068378733,0.010799753037123421,0.09422555030152004,0.12649559320859652,0.13752314393989246,1.2761379490511615,51.51969446936224,0.0,0.05179988256881053,0.10286727857594774,0.3683749438661162
vertebral_RL.csv,36,cosine,single,auto,,Real,0.0013183510163798928,0.5465288652260153,0.035692150140076026,0.02274678651276421,0.11498647537498065,-0.3962513972477245,2.0862893238787894,0.5491900148162597,0.0,0.6354605078035435,0.016800984336027194,1.1514552472659338
vertebral_RL.csv,4,l1,ward,False,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,21,l1,ward,True,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,2,l2,ward,False,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,29,cosine,complete,True,,Real,0.0020387100521475077,0.4597765946340954,0.027022122000184338,0.13135132025477533,0.15547197790883835,0.0870513017026771,1.4114944299723933,32.8615365640311,0.028415604981694525,0.08468224340439075,0.11104088655920123,0.43914982553478005
vertebral_RL.csv,16,euclidean,average,True,,Real,0.0018388750031590464,0.4810105438981104,0.01588624948404903,0.10360684492462853,0.12680002626974762,0.14279834877221384,0.8484158691965753,46.59556023775194,0.0,0.07983061825128465,0.1489068179588997,0.4962412491269699
vertebral_RL.csv,12,cosine,ward,auto,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,37,l2,single,auto,,Real,0.0015250659780576825,0.4976093537947594,-0.07460121898967076,-0.022453488405331755,0.08070976831645676,-0.16079977964439626,0.5412691084715774,4.631669118229639,0.0,0.19529116024639195,0.06530787450309368,0.6023154410748682
vertebral_RL.csv,33,l1,ward,False,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vertebral_RL.csv,33,l1,single,True,,Real,0.0014125040033832192,0.5007620837248147,-0.074288303103884,-0.030240622361733405,0.06800930841151714,-0.1938350546863014,0.5689969322801048,4.634695143666967,0.0,0.20921731121507087,0.06393842593070011,0.6083250132114943
vertebral_RL.csv,38,cosine,complete,False,,Real,0.0018908859929069879,0.4547656331558618,0.02010146935888088,0.12604602907667714,0.15698346036596322,0.06631142133250745,1.3924605404856818,26.817954237865386,0.0,0.08071969383123792,0.09758601927474732,0.4275688603602663
vertebral_RL.csv,21,manhattan,ward,False,,Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense-disk-5000.csv,27,l2,complete,auto,,Synthetic,0.34907678002491593,0.4701803906199407,0.060879522504856586,0.23870399098071104,0.23977722475295055,0.2577650576714565,0.8799913737044245,2738.983792579326,0.015924339318294078,0.04393688882378991,0.13162615812961856,0.2493998307555179
dense-disk-5000.csv,29,euclidean,complete,True,,Synthetic,0.4065655319718644,0.4632589583142719,0.05031212451274484,0.2316739721692871,0.2328053852417977,0.2579497588669337,0.8657835054049368,2886.265269705804,0.01649468234999988,0.040619179624716464,0.12762627205434104,0.23402980808667406
dense-disk-5000.csv,20,l1,ward,auto,,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense-disk-5000.csv,39,l2,average,False,,Synthetic,0.4223351679975167,0.4596856946419296,0.04639742458316586,0.2445591126318001,0.2459760475870266,0.2816686679834056,0.846141046272121,3086.3915434602923,0.02748673906415693,0.029773605172737732,0.11078426558583526,0.198348571877844
dense-disk-5000.csv,25,l1,single,True,,Synthetic,0.10276864701882003,0.5845092187705249,0.04021963943540579,0.0447558839050679,0.052345379855013384,-0.3709394520266777,0.6138967756674102,8.303814289343276,0.0,0.4047663852648012,0.02775863398447506,0.7377552004463265
dense-disk-5000.csv,9,manhattan,ward,False,,Synthetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense-disk-5000.csv,29,l1,complete,True,,Synthetic,0.3934620510553941,0.4696748873584241,0.060756384742657675,0.24399407277379495,0.24512234173199884,0.2606548928888418,0.9064612886312392,2796.5886515601396,0.01330135507476814,0.03926721438170482,0.12701668699818885,0.2366412129658229
dense-disk-5000.csv,17,euclidean,complete,False,,Synthetic,0.3645955129759386,0.4907018218369564,0.09086164820192943,0.2398561236495476,0.24060106405313386,0.2672222487874397,0.8594233629198962,2764.9329957850327,0.013873286833048485,0.05539416719210193,0.162786613215925,0.29923719879521593
dense-disk-5000.csv,22,l2,single,auto,,Synthetic,0.1447357600554824,0.5816586286444964,0.03136018649943635,0.035100713703196264,0.0420941826605904,-0.4113826361689238,0.6307913831406847,6.9769349291427485,0.0,0.4274207237353282,0.022853474319384958,0.7547065221384915
dense-disk-5000.csv,32,cosine,complete,False,,Synthetic,0.30620443692896515,0.4328817744341185,-0.00010325499736271272,0.0004165494743942591,0.0019503738717039157,0.04657609074382723,3.84097766654202,878.6007245642046,0.0017123424573455169,0.11036695875418627,0.114897856160183,0.35319897318730226
dense-disk-5000.csv,25,l2,single,auto,,Synthetic,0.13587839307729155,0.5824441398884018,0.03381273174528674,0.03699205185549583,0.044875884059681535,-0.4144003730759618,0.6302729235855618,6.651476071828076,0.0,0.4225871614778072,0.02186775958017317,0.751876165361965
dense-disk-5000.csv,25,euclidean,complete,auto,,Synthetic,0.3423860849579796,0.4753138702970686,0.0687283960787602,0.2437702058505051,0.24477768039783215,0.2529976807961249,0.8734229311681729,2687.880725440025,0.016870745610091255,0.0468056663170836,0.1363259509706344,0.2609880691677405
dense-disk-5000.csv,32,manhattan,complete,auto,,Synthetic,0.34142316691577435,0.4688817715523897,0.05958471421545133,0.2417334592403273,0.2429703016557312,0.2563010652595433,0.9360814061440886,2674.9364512213565,0.014555546977542619,0.03877645663003425,0.12123649497557636,0.2344319246143237
dense-disk-5000.csv,8,euclidean,complete,False,,Synthetic,0.3567409480456263,0.4940257359194928,0.08042580735889952,0.13555932569923504,0.13602794458309622,0.24567740041004765,1.034477584066027,2631.3374141646177,0.009902707066555008,0.09923747128618947,0.2263375238132354,0.4158619918632237
