dataset,bin_seeding,cluster_all,max_iter,bandwidth,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,adjusted_mutual_info_score,normalized_mutual_info_score,silhouette_score,davies_bouldin_score,calinski_harabasz_score,dunn_score,c_index_score,ratkowsky_lance_score,mc_clain_rao_score
vertebral_RL.csv,False,False,484,2.16042808482474,,Real,0.2769905930617824,0.5025576782545151,-0.07202505120650833,0.05974212297784722,0.06920464050859247,0.3036902473594983,0.7986060956154658,47.008059162747756,0.0,0.165095548209406,0.20738900499526272,0.5743936924499314
vertebral_RL.csv,True,False,375,1.1658778685710325,,Real,0.51142555300612,0.4525524585029753,-0.010352752129295864,0.09675186196897914,0.14045577580538984,0.14023202756075767,0.8863123985179094,33.627577252515756,0.0,0.05875191861734365,0.0994847043647828,0.4398012116397175
vertebral_RL.csv,True,False,379,2.0603719725379195,,Real,0.3351908520562574,0.4845599749451926,-0.08076448202236318,0.0803378709793652,0.0912358490785947,0.3028973427539705,0.9429364126197796,53.14894712551125,0.0,0.14042954602042534,0.22294243829517515,0.5703039559702339
vertebral_RL.csv,False,False,171,0.3306782582366906,,Real,0.31830513302702457,0.4387096774193549,0.00029977932677739005,0.006239113666668525,0.1900850262998179,0.05339577981734416,0.18374653705150426,118.67924087171879,0.0,0.0015056470117080605,0.038767237459879096,0.10699829724599344
vertebral_RL.csv,False,True,439,0.6828863928866129,,Real,0.3261594029609114,0.4420920764171625,0.0034230464735168034,0.05150692886317474,0.15946408203987314,0.1075529659857044,0.545730516164744,38.77908539016861,0.0,0.017287493646224138,0.05347216664068118,0.2501306515503406
vertebral_RL.csv,True,False,425,1.7672959926822278,,Real,0.5004173319321126,0.4693600584612173,-0.08730203807058687,0.09292491159501036,0.10411379076368477,0.2485083903629865,1.0859778522452426,54.79168848846016,0.0,0.13493886935819938,0.21648014477388908,0.5707448607472193
vertebral_RL.csv,True,False,481,0.6924355567684053,,Real,0.34442049195058644,0.4423635034972335,0.0037935648947344212,0.05285732890562477,0.15976398809857748,0.11862123250088998,0.5380225584694782,39.069740359805714,0.0,0.01640284006663607,0.053842053568708366,0.2486263283640715
vertebral_RL.csv,True,False,479,2.3129853782733054,,Real,0.23707251297309995,0.5154191460486481,-0.053161490266330005,0.03534290398191598,0.04273682671056248,0.29781024116493177,0.812040183222965,49.99755787116127,0.0,0.2304332861347948,0.21202356560163066,0.6146185048544301
vertebral_RL.csv,False,True,451,2.3546095792606785,,Real,0.2544486739207059,0.5154191460486481,-0.053161490266330005,0.03534290398191598,0.04273682671056248,0.29781024116493177,0.812040183222965,49.99755787116127,0.0,0.2304332861347948,0.21202356560163066,0.6146185048544301
vertebral_RL.csv,True,True,119,2.3745928532986014,,Real,0.2762456519994885,0.5592650589831925,-0.0033733070215385646,-0.002397019424300048,0.0038701726397943306,0.7590900146395779,0.16977775897443764,29.37143501141052,0.0,-1.2917744285458204e-13,0.12382791316231274,0.23480461997052074
vertebral_RL.csv,False,True,298,0.55538937394421,,Real,0.3147862449986861,0.4399624177889133,0.001379178097582832,0.029078130768338362,0.16113450249170258,0.12848615268199992,0.4416414475316489,52.00477346870417,0.0,0.0074116699879553955,0.04741391905024652,0.19284957596526456
vertebral_RL.csv,True,False,183,0.5092270110687164,,Real,0.30943540402222425,0.4395448376657271,0.0011197613829772145,0.024691706502999504,0.17250459667923082,0.11148823007499192,0.3841236211849149,58.77571698206829,0.0,0.0063756805999848785,0.044173803731982486,0.17236650438612916
vertebral_RL.csv,True,False,251,1.3076872904626151,,Real,0.4630414029816166,0.4562898006054912,-0.01809068560225002,0.08439389955231559,0.1165394272717673,0.16481944343597504,0.9188004360646952,41.25625854816049,0.0,0.05728674124063954,0.1229195724524273,0.4572432480623978
vertebral_RL.csv,True,False,320,0.4891804140346713,,Real,0.3139968129107729,0.4393151685979748,0.000760772880545629,0.017042439778183042,0.16867482813027054,0.11650934418887116,0.364899807354002,62.56326329469528,0.0,0.0050229925347247606,0.04368581933725221,0.16449386123414406
vertebral_RL.csv,True,False,462,1.4640361750300388,,Real,0.6852723809424788,0.4873160037582211,-0.007424301722955922,0.08694746479443026,0.11424090428278252,0.11804283556147485,0.8739316187309457,33.544180801621785,0.0,0.09980158929782364,0.14613129803838368,0.5355555229013143
vertebral_RL.csv,False,True,235,1.3241702847864472,,Real,0.4467082170303911,0.45988098966489205,-0.01388367471441432,0.08047537963154977,0.11230072231304554,0.16017665212877594,0.9406212233019104,40.92739122062861,0.0,0.0587969475174533,0.12535355488505673,0.4618986954614889
vertebral_RL.csv,False,False,492,1.2208896575903003,,Real,0.4837658129399642,0.4521766363921078,-0.010509582950070815,0.09335179128024758,0.1328142677303762,0.15188971729522244,0.8475253710529433,37.35903157446474,0.0,0.05748024002858474,0.10505235804259168,0.4371906295272615
vertebral_RL.csv,True,False,459,1.4735367242960482,,Real,0.4493967109592632,0.476625952604656,0.00114724837413141,0.07863974804683148,0.10436561776890572,0.19018737295460286,0.8795329144550205,42.76529544697417,0.0,0.08520649924571105,0.15054453377230267,0.5069264491620302
vertebral_RL.csv,True,True,307,1.9428683348382447,,Real,0.3914645779877901,0.4758951873890802,-0.08502382388688406,0.0949812292402394,0.10747492551879956,0.2932657321070892,1.0682974885205947,50.9975186054513,0.0,0.1275247746654731,0.21514926871282802,0.5633185907974207
vertebral_RL.csv,False,True,232,2.0705345409504092,,Real,0.3795136990956962,0.4843929428959182,-0.07006723847468338,0.10456749164549836,0.11211810598421187,0.3312549640519215,0.8758509239647031,76.53939630830162,0.0,0.12939916119933856,0.2548236280541002,0.5643500177891121
vertebral_RL.csv,False,True,94,1.0193376903245146,,Real,0.5198811680311337,0.446205240630546,-0.01252026926342783,0.07128723061365658,0.12930200402883044,0.08674300597267133,0.8105126406604019,29.30745717194288,0.0,0.05149901495756122,0.08295591498775934,0.4124140679696308
vertebral_RL.csv,True,False,305,1.0821309112607636,,Real,0.5696161899250001,0.4485854473327069,-0.009905143769374987,0.08285986390618956,0.1313960551409516,0.11236272710619777,0.9161146192734252,33.4218327918472,0.0,0.05582467437967732,0.09155578903532964,0.4223946399984198
vertebral_RL.csv,False,False,370,0.3750719678577413,,Real,0.31579717609565705,0.4389393464871072,0.0005670290807177311,0.01336910334097528,0.18507206681466185,0.08814649760618108,0.2896708864510988,85.79263800247567,0.0,0.002645536042775542,0.04034879303331298,0.12661409328900022
vertebral_RL.csv,False,False,96,0.7955832198106658,,Real,0.41783247306011617,0.4430942687128093,0.0013625444227859894,0.058730285477927476,0.14760430082136453,0.11204044415498107,0.6224050049744102,34.85038638152061,0.0,0.026931848984312168,0.0610553153056552,0.3033057874375799
vertebral_RL.csv,False,False,160,0.9094151179716474,,Real,0.4906664760783314,0.4441799770330932,-0.007057912321892192,0.06698188745047792,0.13437955989293526,0.09411098067311624,0.7478310588650036,30.31233854647699,0.0,0.04973608013328572,0.07383893087692063,0.3883810073238527
vertebral_RL.csv,False,True,202,0.4180528249597538,,Real,0.3630957980640233,0.4392734105856561,0.0010523575857396038,0.021757481178478786,0.1855231920782925,0.10699598829558728,0.2886230738949458,84.9550841442088,0.0,0.0025689913287595518,0.041383614943066915,0.1344744969528306
vertebral_RL.csv,False,False,190,1.148330697910737,,Real,0.44871370994951576,0.4502766468316109,-0.01399025203481642,0.09868251540809507,0.1427310069025306,0.1356615865656193,0.9120309469383422,33.5466347752453,0.0,0.057634603269838686,0.09831707348219967,0.4373694272830039
vertebral_RL.csv,False,False,350,2.0103541509468865,,Real,0.4046321209752932,0.4778578139680551,-0.08598724503410045,0.08762935061631999,0.10050064740631627,0.29227878193983475,1.045051627601511,48.43524367436322,0.0,0.12927599549313826,0.2101325449271241,0.563819904440525
vertebral_RL.csv,True,True,147,2.4298590285563213,,Real,0.19947822694666684,0.5592650589831925,-0.0033733070215385646,-0.002397019424300048,0.0038701726397943306,0.7590900146395779,0.16977775897443764,29.37143501141052,0.0,-1.2917744285458204e-13,0.12382791316231274,0.23480461997052074
vertebral_RL.csv,False,False,127,1.7625815757226893,,Real,0.5140582789899781,0.4693600584612173,-0.08730203807058687,0.09292491159501036,0.10411379076368477,0.2485083903629865,1.0859778522452426,54.79168848846016,0.0,0.13493886935819938,0.21648014477388908,0.5707448607472193
vertebral_RL.csv,False,True,233,2.1215393906303177,,Real,0.2846863280283287,0.4862720534502558,-0.079909530571006,0.07679205678407654,0.08800611765295416,0.3006333053608006,0.9474363193377202,51.22943455772498,0.0,0.14666078796566373,0.22234974884671926,0.5742295627226488
vertebral_RL.csv,True,False,468,2.2497449564982817,,Real,0.2821677080355585,0.5012631798726379,-0.07328123772006091,0.061564848289216385,0.07092054213994735,0.3065108365348346,0.8163373539611039,47.59750644509121,0.0,0.1616630501524946,0.20471594047387354,0.5730214355282245
vertebral_RL.csv,False,False,383,1.201229618407236,,Real,0.5016055169980973,0.45000521975153984,-0.015940443838511887,0.08546913220789908,0.1278197072492835,0.1323220107307163,0.926935959619174,34.54046336917691,0.0,0.057558872311829434,0.10203440167422788,0.4394895537813057
vertebral_RL.csv,False,True,180,0.3702319999986787,,Real,0.3200734159909189,0.4389184674809479,0.0005527125739350036,0.01251110644554325,0.18531651224256804,0.08488289604933645,0.2839702085433552,87.98982787608635,0.0,0.0025002177288424225,0.04019331185197377,0.12381557660684178
vertebral_RL.csv,True,True,484,0.8061293284003367,,Real,0.4368847489822656,0.4442426140515712,0.004059682027119591,0.06267144181749816,0.1491545079145311,0.08910831805758662,0.6545527312934311,33.029919249139965,0.0,0.02958579453464529,0.061800279482550735,0.3056208355062882
vertebral_RL.csv,True,True,189,2.205162633017729,,Real,0.302729983930476,0.5012631798726379,-0.07328123772006091,0.061564848289216385,0.07092054213994735,0.3065108365348346,0.8163373539611039,47.59750644509121,0.0,0.1616630501524946,0.20471594047387354,0.5730214355282245
vertebral_RL.csv,False,False,160,0.8510640326562774,,Real,0.4336506499676034,0.4433239377805617,-0.0007204379408800312,0.05495750565812862,0.1363947108556109,0.08663993508954454,0.6822809370676365,31.974734884094378,0.0,0.03382095496492079,0.0652738086405418,0.3310194455130882
vertebral_RL.csv,False,False,53,0.5867723975841621,,Real,0.3065720550948754,0.4397327487211609,0.0005620492241926683,0.027301022401872262,0.15433062805209666,0.12433171883075385,0.5140367036429877,43.73230038119264,0.0,0.010412854260490184,0.048739429844408017,0.2121418079812828
vertebral_RL.csv,False,False,168,2.2503400157053117,,Real,0.27884858509059995,0.5012631798726379,-0.07328123772006091,0.061564848289216385,0.07092054213994735,0.3065108365348346,0.8163373539611039,47.59750644509121,0.0,0.1616630501524946,0.20471594047387354,0.5730214355282245
vertebral_RL.csv,True,True,216,0.2734791205575745,,Real,0.22486141801346093,0.4384800083516025,5.147136845739517e-06,0.00012128672046508283,0.1943091283295877,0.022470269749066053,0.09904293821532212,213.91959411321503,0.0,-2.1571059313461908e-18,0.03753709016408672,0.0772468982803053
vertebral_RL.csv,True,False,401,2.176891107744137,,Real,0.2759140630951151,0.5025576782545151,-0.07202505120650833,0.05974212297784722,0.06920464050859247,0.3036902473594983,0.7986060956154658,47.008059162747756,0.0,0.165095548209406,0.20738900499526272,0.5743936924499314
vertebral_RL.csv,False,True,340,0.2033354332438196,,Real,0.2324367209803313,0.4384591293454432,0.0,-4.5210778452772744e-15,0.19756879081428652,0.0,0.0,0.0,0.0,0.0,0.03711222521910151,0.0
vertebral_RL.csv,True,False,440,0.2146126775085128,,Real,0.230878951959312,0.4384800083516025,3.2605401443408514e-05,0.0007678353415210282,0.19770768803382094,0.002726101325883462,0.043711339191627896,288.77608823019614,0.0,0.0,0.03717220878532053,0.06606237127756169
vertebral_RL.csv,True,True,422,0.12883403427410114,,Real,0.2472085860790685,0.4384591293454432,0.0,-4.5210778452772744e-15,0.19756879081428652,0.0,0.0,0.0,0.0,0.0,0.03711222521910151,0.0
vertebral_RL.csv,True,True,346,0.9859234801732956,,Real,0.5421877930639312,0.4450777742979434,-0.013800464804343273,0.0746756990917432,0.13530222188104787,0.08711238841706159,0.7890773228334669,28.253895151322,0.0,0.05323955400516678,0.08040659369471775,0.4134977066988281
vertebral_RL.csv,True,False,455,2.2355074574481666,,Real,0.3131831989157945,0.5012631798726379,-0.07328123772006091,0.061564848289216385,0.07092054213994735,0.3065108365348346,0.8163373539611039,47.59750644509121,0.0,0.1616630501524946,0.20471594047387354,0.5730214355282245
vertebral_RL.csv,False,True,222,2.1422269462416765,,Real,0.32861831295303995,0.4862720534502558,-0.079909530571006,0.07679205678407654,0.08800611765295416,0.3006333053608006,0.9474363193377202,51.22943455772498,0.0,0.14666078796566373,0.22234974884671926,0.5742295627226488
vertebral_RL.csv,True,True,406,0.6685825599594882,,Real,0.3986712950281799,0.4412151581584717,0.0014899434600389376,0.045410957319126456,0.15611384394538635,0.11723020865711295,0.5241491964992073,38.23331277829968,0.0,0.01718305714547309,0.05311114352865277,0.2532821683338106
vertebral_RL.csv,True,True,182,0.5127315439964037,,Real,0.3828812320716679,0.4397118697150016,0.001289379189131758,0.027038668450186883,0.16984537608914838,0.12120630762962475,0.39876638527864505,57.77788106609021,0.0,0.006275294407510482,0.045099732528527336,0.17691736539369174
vertebral_RL.csv,False,True,285,0.6065951071435308,,Real,0.3458759289933369,0.4402129658628249,0.0011760118915880708,0.03752128471775728,0.15890262148020576,0.12719949786434145,0.4949643308677316,45.838357381474225,0.0,0.010583203922413966,0.0499026785956104,0.2161127214760099
vertebral_RL.csv,False,True,63,0.29793170818418035,,Real,0.3509288990171626,0.4386679194070362,0.000243708910006368,0.006348598885619064,0.19114103687311093,0.04900737649584363,0.2253742189547397,87.51758995750471,0.0,0.0037613091141554173,0.0386275981444853,0.11515897982498445
vertebral_RL.csv,False,False,477,1.1277392469828078,,Real,0.5824966310756281,0.4486480843511849,-0.016281245393862546,0.0823336386518649,0.13148380462007775,0.12816466871981286,0.8406554392368144,31.541378362922917,0.0,0.056690773323555065,0.0930033595393843,0.434915857573747
vertebral_RL.csv,True,True,90,1.023108369245802,,Real,0.6314192630816251,0.4457667815012005,-0.013288591308492385,0.07049680945643204,0.12847828907282605,0.08560737229222291,0.8190965807484093,29.292030514282132,0.0,0.0521698481982055,0.08303974546350197,0.4133738448481893
vertebral_RL.csv,False,True,380,2.4170638714039394,,Real,0.2356201909715309,0.5592650589831925,-0.0033733070215385646,-0.002397019424300048,0.0038701726397943306,0.7590900146395779,0.16977775897443764,29.37143501141052,0.0,-1.2917744285458204e-13,0.12382791316231274,0.23480461997052074
vertebral_RL.csv,True,True,188,0.6814696081174633,,Real,0.3741337270475924,0.4422173504541184,0.0037474309859922795,0.05518563562501482,0.1631174981508197,0.10940003866248313,0.5445324136788803,39.3558952375686,0.0,0.016433850061245158,0.05331418453863022,0.24662368273129084
vertebral_RL.csv,False,True,267,2.4947995831192555,,Real,0.24575299699790776,0.5592650589831925,-0.0033733070215385646,-0.002397019424300048,0.0038701726397943306,0.7590900146395779,0.16977775897443764,29.37143501141052,0.0,-1.2917744285458204e-13,0.12382791316231274,0.23480461997052074
vertebral_RL.csv,False,False,470,0.2069019424410292,,Real,0.2642042019870132,0.4384800083516025,3.2605401443408514e-05,0.0007678353415210282,0.19770768803382094,0.002726101325883462,0.043711339191627896,288.77608823019614,0.0,0.0,0.03717220878532053,0.06606237127756169
vertebral_RL.csv,False,False,466,1.785466034721868,,Real,0.5514988779323176,0.4699655496398372,-0.08732669944308,0.09142345062156952,0.10270596916816374,0.2565806827929669,1.082970704320419,54.8438107967544,0.0,0.13186654472676373,0.2171165700832508,0.5680663372375928
vertebral_RL.csv,False,False,493,2.377364580521764,,Real,0.2948912710417062,0.5592650589831925,-0.0033733070215385646,-0.002397019424300048,0.0038701726397943306,0.7590900146395779,0.16977775897443764,29.37143501141052,0.0,-1.2917744285458204e-13,0.12382791316231274,0.23480461997052074
vertebral_RL.csv,False,False,268,1.5106315678024147,,Real,0.8604513689642772,0.4878797369245224,-0.012137994286333284,0.1070775982911248,0.12900744854631868,0.2113413888178405,0.8552273756764371,40.82234595320581,0.0,0.09648252762864797,0.1633843757046156,0.5340394730630548
vertebral_RL.csv,True,False,130,1.682323515093415,,Real,0.5871206369483843,0.4647040400876918,-0.09064572510928487,0.08790806057614461,0.1005130722822442,0.21743580263569529,1.3148770186076073,48.34992149329046,0.0,0.1383318600254845,0.20176718286140768,0.574151119743116
vertebral_RL.csv,False,True,106,2.172254351532289,,Real,0.294157583033666,0.5025576782545151,-0.07202505120650833,0.05974212297784722,0.06920464050859247,0.3036902473594983,0.7986060956154658,47.008059162747756,0.0,0.165095548209406,0.20738900499526272,0.5743936924499314
vertebral_RL.csv,True,True,308,2.304761835735136,,Real,0.2984719959786162,0.5154191460486481,-0.053161490266330005,0.03534290398191598,0.04273682671056248,0.29781024116493177,0.812040183222965,49.99755787116127,0.0,0.2304332861347948,0.21202356560163066,0.6146185048544301
vertebral_RL.csv,True,False,53,1.7928032028120848,,Real,0.6833850709954277,0.4699655496398372,-0.08732669944308,0.09142345062156952,0.10270596916816374,0.2565806827929669,1.082970704320419,54.8438107967544,0.0,0.13186654472676373,0.2171165700832508,0.5680663372375928
vertebral_RL.csv,True,False,230,0.5904642927918715,,Real,0.3435104540549219,0.43989978077043534,0.0007958831054825432,0.0278290296643998,0.1543788291763218,0.12641689660621336,0.4675221386871406,46.71792624023261,0.0,0.010275793984501666,0.04893350244897473,0.2125395823209934
vertebral_RL.csv,False,True,333,1.5030197885971648,,Real,0.7950135050341487,0.488464349096983,-0.012062023475631749,0.10883003120879713,0.1289716145057722,0.21260993976860126,0.8157071143972767,44.128871147819396,0.0,0.09749936712526927,0.17048676296985862,0.5352749324987768
vertebral_RL.csv,False,False,446,0.8133562037127738,,Real,0.4769387450069189,0.44428437206388977,0.003473664266581096,0.06939514409238975,0.15413839582929922,0.09780149315728356,0.6614674134643828,33.56007382917225,0.0,0.02964572131574074,0.06239239841507677,0.3095596847346175
vertebral_RL.csv,True,True,235,0.1668160941064018,,Real,0.2367264450294897,0.4384591293454432,0.0,-4.5210778452772744e-15,0.19756879081428652,0.0,0.0,0.0,0.0,0.0,0.03711222521910151,0.0
vertebral_RL.csv,False,False,479,1.329796840350544,,Real,0.6082676108926535,0.45988098966489205,-0.01388367471441432,0.08047537963154977,0.11230072231304554,0.16017665212877594,0.9406212233019104,40.92739122062861,0.0,0.0587969475174533,0.12535355488505673,0.4618986954614889
vertebral_RL.csv,True,False,406,0.7014919872254731,,Real,0.3918729380238801,0.4423843825033929,0.00291077190106453,0.05332362585231749,0.15861848205185755,0.1249834550085636,0.5226840892199833,37.73021095670345,0.0,0.0177274086554113,0.0547657540899688,0.2607330685285881
vertebral_RL.csv,False,False,446,0.722947901597427,,Real,0.39122627303004265,0.4429272366635349,0.0038906203283129055,0.0579734362713942,0.16078052262303655,0.12183601384248392,0.5540780547609577,37.58163927239041,0.0,0.01986969606732113,0.05529407633163562,0.2663796349731888
vertebral_RL.csv,False,True,250,2.337723892365988,,Real,0.2884146699216217,0.5154191460486481,-0.053161490266330005,0.03534290398191598,0.04273682671056248,0.29781024116493177,0.812040183222965,49.99755787116127,0.0,0.2304332861347948,0.21202356560163066,0.6146185048544301
vertebral_RL.csv,True,True,134,1.4380531086015838,,Real,0.4637515210779384,0.4645161290322581,-0.010800028542546409,0.07602724630722403,0.10020143009628477,0.1658426250123425,0.9519083246354948,48.31321129502039,0.0,0.07240491449516714,0.1470253082017806,0.4837761824848438
vertebral_RL.csv,True,False,108,0.7261856327993907,,Real,0.4070869730785489,0.44280196262657895,0.003556725055561989,0.05689777795026989,0.1599831071321491,0.12164288682153696,0.5589186292705262,37.52546549322109,0.0,0.020239772953267468,0.05527783684223656,0.2682461736147653
vertebral_RL.csv,True,False,172,1.5214235417935928,,Real,0.7422934029018506,0.486626996554964,-0.015160397172769409,0.10515901719034153,0.1271691043966877,0.2114062822288058,0.8553994217761063,40.75264354033772,0.0,0.09629638803050604,0.16362383694114355,0.5340145121644506
vertebral_RL.csv,False,False,379,1.7780488798371683,,Real,0.580894407001324,0.4693600584612173,-0.08730203807058687,0.09292491159501036,0.10411379076368477,0.2485083903629865,1.0859778522452426,54.79168848846016,0.0,0.13493886935819938,0.21648014477388908,0.5707448607472193
vertebral_RL.csv,True,True,341,1.2873277645629866,,Real,0.5514954599784687,0.4548282701743397,-0.02113202980805615,0.08062727953587001,0.11544877404351835,0.162523051445903,0.9219992212334236,38.660595886016644,0.0,0.057545532734579886,0.11812231636928586,0.4579065551829057
vertebral_RL.csv,False,False,246,0.6698496846870974,,Real,0.34789117495529354,0.4412151581584717,0.0014899434600389376,0.04541095731912646,0.15611384394538638,0.11723020865711295,0.5241491964992073,38.23331277829968,0.0,0.01718305714547309,0.05311114352865277,0.2532821683338105
vertebral_RL.csv,True,True,59,0.2811211520718324,,Real,0.3412724559893832,0.4386470404008769,0.00025685621271663247,0.006058796093109715,0.19426866451203573,0.0438176715934414,0.15248264155407532,150.05766326607156,0.0,0.0005646175905602589,0.03816913394410937,0.09279204119750956
vertebral_RL.csv,False,True,50,1.4059149914215754,,Real,0.4615993769839406,0.461927132268504,-0.016446443488156284,0.06984980725503936,0.09709857566034542,0.17271191249915896,0.921846456796624,43.64923057952211,0.0,0.07014167145879859,0.13915438413351408,0.4817830693655439
dense-disk-5000.csv,False,True,159,2.402257706920103,,Synthetic,0.06405195500701666,0.5717635724023556,0.0,-3.954559822979371e-15,0.0,0.0,0.0,0.0,0.0,0.2619647355163728,6.435525234460404e-18,0.0
dense-disk-5000.csv,True,False,181,1.7840710227275929,,Synthetic,0.07261768996249884,0.5717635724023556,0.0,-3.954559822979371e-15,0.0,0.0,0.0,0.0,0.0,0.2619647355163728,6.435525234460404e-18,0.0
dense-disk-5000.csv,False,True,389,1.9917958487074223,,Synthetic,0.07651379192247988,0.5717635724023556,0.0,-3.954559822979371e-15,0.0,0.0,0.0,0.0,0.0,0.2619647355163728,6.435525234460404e-18,0.0
dense-disk-5000.csv,True,True,450,1.0809744155330259,,Synthetic,0.3627226669341326,0.5717635724023556,0.0,-3.954559822979371e-15,0.0,0.0,0.0,0.0,0.0,0.2619647355163728,6.435525234460404e-18,0.0
